case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,wall_load_peak,wall_peak_calibration,beta,B_axis,B_peak,sigma_wp,eps_cond,plasma_volume,heating_capital,total_capital,magnet_capital,magnet_capital_1cfe_form,overnight_capital,cas72,replacement_cost_per_event,fuel,p_cryo,vol_cold,special_materials,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,feasible_but_wall,p_aux_required_MW_oracle,ignited,feasible_driven,feasible_driven_but_wall,p_net_MW_oracle,core_life_fpy_from_peak,n_replacements_from_peak,wall_margin,cas72_at_limit_oracle,cas72_from_peak_oracle,lifetime_charge_above_limit_per_MWh,cas72_per_MWh,magnet_capital_shadow,lcoe_magnet_shadow,He_over_ne_oracle,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo,feasible_shadow_hi
20260904-wall-and-heating:c5771,arm-search-p220,220.0,17.2,2.0,14000000.0,3.036e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,248.22822668264894,243.63340899080174,4995.858793634422,2.8021028776270884,3.688802713904487,1.3164408570995383,0.04407491646196142,6.041226215644819,16.714059196617335,416006008.15128785,0.001386686693837626,1362.3445459071904,581119000.0,22395023188.427254,6637217969.9355755,7089951151.950495,22395023188.427254,297606681.70782983,2046292694.3580894,976585.5795706956,0.9428129935576234,168.13400143163915,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,117.226722396372,False,False,False,1493.9146527583416,4.879632063854003,5.0,0.3611972860955128,322274896.2567049,297606681.70782983,-2.2176290300678505,26.754316393260908,6055702545.454547,242.706062628015,0.11000995058494958,3.2224183092711516,satisfied,5.127848266057572,violated,False,False
20260904-wall-and-heating:c5772,arm-search-p220,220.0,17.2,2.0,14000000.0,3.542e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,207.78458939713778,204.10551254277678,6466.222897580972,3.626808230003727,4.774478534841766,1.3164408570995383,0.05115026512558702,6.041226215644819,16.714059196617335,416006008.15128785,0.001386686693837626,1362.3445459071904,581119000.0,24544415190.379124,6637217969.9355755,7089951151.950495,24544415190.379124,456205427.7399415,2373364249.9646378,1264010.913221482,0.9428129935576234,168.13400143163915,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,72.92704975904667,False,False,False,2044.8261186018049,3.7700452245506955,6.0,-0.7244785348417659,373786076.4227882,456205427.7399415,5.413146444518927,29.962705962558843,6055702545.454547,203.75019169402455,0.1196994138785225,4.170829464504286,violated,6.637059060906821,violated,False,False
20260904-wall-and-heating:c5773,arm-search-p220,220.0,17.2,2.0,14000000.0,4.048e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,185.01305893648689,181.90815070298586,8061.703552278685,4.521689594429648,5.95253692522903,1.3164408570995383,0.058178448019109874,6.041226215644819,16.714059196617335,416006008.15128785,0.001386686693837626,1362.3445459071904,581119000.0,26769499536.112423,6637217969.9355755,7089951151.950495,26769499536.112423,682064897.3712554,2696427085.0320582,1575893.907562137,0.9428129935576234,168.13400143163915,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,19.121166647133577,False,False,False,2642.6158659475113,3.0239207628783307,8.0,-1.9025369252290298,424665914.84610337,682064897.3712554,13.081265366581746,34.66319809120414,6055702545.454547,181.8912878525934,0.1284449877763213,5.199943033594095,violated,8.274691957806256,violated,False,False
20260904-wall-and-heating:c5774,arm-search-p220,220.0,17.2,2.0,14000000.0,4.554e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,170.59256825445271,167.8791828200947,9770.40639511504,5.480075599859189,7.214195419648897,1.3164408570995383,0.06516494255739513,6.041226215644819,16.714059196617335,416006008.15128785,0.001386686693837626,1362.3445459071904,581119000.0,29061429800.877975,6637217969.9355755,7089951151.950495,29061429800.877975,954234732.2443546,3015302966.757971,1909909.4642491357,0.9428129935576234,168.13400143163915,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-42.11656067924605,True,False,False,3282.82735187215,2.4950807336012018,10.0,-3.1641954196488973,474886341.2715718,954234732.2443546,19.61011763214378,39.037693044121454,6055702545.454547,168.07959973314183,0.1364086823794119,6.302086939838067,violated,10.028538347742316,violated,False,False
20260904-wall-and-heating:c5775,arm-search-p220,220.0,17.2,2.0,14000000.0,5.06e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,161.12436791874694,158.69402422816114,11582.432113602517,6.4964138691829,8.552144642020465,1.3164408570995383,0.07211420448004977,6.041226215644819,16.714059196617335,416006008.15128785,0.001386686693837626,1362.3445459071904,581119000.0,31413214065.371815,6637217969.9355755,7089951151.950495,31413214065.371815,1274280893.2446344,3329981739.0768275,2264122.4753816496,0.9428129935576234,168.13400143163915,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-109.03943575594758,True,False,False,3961.7515326506273,2.104735215954843,12.0,-4.502144642020466,524445756.19928795,1274280893.2446344,25.418827915387006,43.197131130562326,6055702545.454547,159.04204606484873,0.14371332440990395,7.470875949560335,violated,11.888437380604708,violated,False,False
20260904-wall-and-heating:c5776,arm-search-p220,220.0,17.2,2.0,15000000.0,3.036e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,404.01080517204,395.9996118540319,3063.509287617093,1.718276785846508,2.262009764694017,1.3164408570995383,0.03104882051984938,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,20122253397.230793,7107416967.7881155,7596376234.232673,20122253397.230793,120254549.56228237,1551116797.794181,598851.7924044983,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,85.29936231294607,False,True,True,769.8780843634681,7.957525330327152,3.0,1.787990235305983,244288613.485943,120254549.56228237,-21.636947161452685,20.977635114856966,6488252727.272729,392.60153769208904,0.11928320138415627,1.976018303723484,satisfied,3.1444465180991097,satisfied,True,True
20260904-wall-and-heating:c5777,arm-search-p220,220.0,17.2,2.0,15000000.0,3.542e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,311.5061148717696,305.5118865921189,3951.3447257966086,2.216250475445585,2.9175626754428454,1.3164408570995383,0.03602389372731302,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,21561598145.266796,7107416967.7881155,7596376234.232673,21561598145.266796,195620697.73872638,1790316362.4058073,772404.9935203326,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,81.07691558338172,False,True,True,1102.529514959757,6.169533272243363,4.0,1.1324373245571544,281960650.8647613,195620697.73872638,-10.517161724517102,23.828765713803502,6488252727.272729,303.5392125147151,0.12938916689233024,2.5486880467624227,satisfied,4.055738370065421,violated,True,False
20260904-wall-and-heating:c5778,arm-search-p220,220.0,17.2,2.0,15000000.0,4.048e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,259.1117070122507,254.28178645420866,4911.283785061834,2.7546660134790173,3.626354887807286,1.3164408570995383,0.04096518508093772,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,23041098181.458744,7107416967.7881155,7596376234.232673,23041098181.458744,290283825.960611,2026400127.8478398,960052.9398032753,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,77.46871360873342,False,True,True,1462.1965068570412,4.963662012375157,5.0,0.42364511219271384,319141974.54611784,290283825.960611,-2.6505725210707487,26.662082292725337,6488252727.272729,253.10448093130788,0.13846427588375632,3.1678659155008697,satisfied,5.041038804666602,violated,True,False
20260904-wall-and-heating:c5779,arm-search-p220,220.0,17.2,2.0,15000000.0,4.554e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,226.05420816429026,221.9774527971706,5936.174768174809,3.329512119356579,4.383105788129075,1.3164408570995383,0.045876785642297926,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,24555609698.803574,7107416967.7881155,7596376234.232673,24555609698.803574,404639889.75072026,2259217113.7635283,1160397.6244880136,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,75.75447088548981,False,False,True,1846.1994842971387,4.1066770619021,6.0,-0.33310578812907554,355808806.3193281,404639889.75072026,3.5521778595861235,29.43520308119653,6488252727.272729,221.29646390850138,0.14669114730181737,3.8289389372600655,satisfied,6.09300717842254,violated,True,False
20260904-wall-and-heating:c5780,arm-search-p220,220.0,17.2,2.0,15000000.0,5.06e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,203.72264886574834,200.17066908865309,7020.115776663802,3.9374785060236865,5.183457579280831,1.3164408570995383,0.05076199755239318,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,26101135415.00526,7107416967.7881155,7596376234.232673,26101135415.00526,538932077.4175173,2488761994.9199224,1372285.350246887,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,76.99847508374933,False,False,False,2252.327142250506,3.4725855714434872,7.0,-1.1334575792808312,391960307.5023691,538932077.4175173,8.76353694528437,32.13509080127422,6488252727.272729,199.82279576417872,0.15420729501965325,4.528100281927239,violated,7.205585666023347,violated,False,False
20260904-wall-and-heating:c5781,arm-search-p220,220.0,17.2,2.0,15000000.0,3.036e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,329.33821532093907,322.913594061129,3704.1974100318957,2.0776292226622766,2.735075994616575,1.3164408570995383,0.0339264542432308,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,21168782076.58603,7107416967.7881155,7596376234.232673,21168782076.58603,160056282.75934753,1726030089.3589544,724092.8785116062,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,63.64478529262476,False,True,True,1009.9291245926617,6.58116996947406,3.0,1.3149240053834248,271836071.8961579,160056282.75934753,-14.864467557223543,21.28427187757717,6488252727.272729,320.64082777406753,0.12089586720883436,2.389273606061618,satisfied,3.802061477471966,satisfied,True,True
20260904-wall-and-heating:c5782,arm-search-p220,220.0,17.2,2.0,15000000.0,3.542e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,263.1319939254743,258.1719250174223,4774.865530600569,2.6781510439458835,3.525627455734142,1.3164408570995383,0.03936097959324446,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,22834838361.644955,7107416967.7881155,7596376234.232673,22834838361.644955,257421146.628591,1994028520.2259884,933386.0331511443,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,41.349322074344286,False,True,True,1411.0837380324058,5.105474196011404,4.0,0.5243725442658578,314043702.67291075,257421146.628591,-5.389067850142512,24.500130728063947,6488252727.272729,256.90717199980816,0.13106892258560857,3.0798737005377657,satisfied,4.901016410420967,violated,True,False
20260904-wall-and-heating:c5783,arm-search-p220,220.0,17.2,2.0,15000000.0,4.048e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,226.17204563896036,222.0927153825077,5931.78874504465,3.327052064230518,4.379867271050411,1.3164408570995383,0.04475851008707412,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,24549247808.612186,7107416967.7881155,7596376234.232673,24549247808.612186,404213305.6073745,2258256182.2560954,1159540.2489861208,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,16.748203911676455,False,False,True,1844.5561427429113,4.109713579444408,6.0,-0.3298672710504116,355657467.21582574,404213305.6073745,3.5353022286584075,29.430368159719723,6488252727.272729,221.41006264049582,0.14019635534729857,3.826109873865095,satisfied,6.088505277541848,violated,True,False
20260904-wall-and-heating:c5784,arm-search-p220,220.0,17.2,2.0,15000000.0,4.554e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,201.14187014610968,197.6470413832522,7166.354088790114,4.019501399815359,5.291435867885725,1.3164408570995383,0.05012355657089894,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,581119000.0,26305913694.58823,7107416967.7881155,7596376234.232673,26305913694.58823,554606706.4526521,2518620924.261486,1400871.8721448404,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-8.619922285933626,True,False,False,2307.1192598489565,3.4017231710666427,7.0,-1.2414358678857251,396662852.442504,554606706.4526521,9.19410913380584,32.28434950776039,6488252727.272729,197.33463523445187,0.14846438640095955,4.622426609787662,violated,7.355687561662107,violated,False,False
