case_id,arm_id,R,a,is_baseline_point,source,p_net_MW,rec_frac,q_eng,p_et_MW,p_th_MW,recirc_threshold,wall_load_limit,p_pump_MW
20260829-p-pump-fence:c0066,arm-package-default,5.5,1.6,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,398.23220492121817,0.46579023881405157,2.1468891287762917,745.4603675476476,2238.619722365308,0.5,4.05,195.0
20260829-p-pump-fence:c0067,arm-package-default,5.5,1.65,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,441.10761292793603,0.4413968077750804,2.265535188259819,789.661819100965,2371.3568141170117,0.5,4.05,195.0
20260829-p-pump-fence:c0068,arm-package-default,5.5,1.7,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,485.3022642579375,0.4189550802069286,2.3868907366061394,835.2233153174614,2508.1781240764603,0.5,4.05,195.0
20260829-p-pump-fence:c0069,arm-package-default,5.5,1.75,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,530.8161589112229,0.3982664466247265,2.5108818693488066,882.1448561971371,2649.083652243655,0.5,4.05,195.0
20260829-p-pump-fence:c0070,arm-package-default,5.5,1.8,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,577.6492968877917,0.37915640509148774,2.63743401554487,930.4264417399914,2794.073398618593,0.5,4.05,195.0
20260829-p-pump-fence:c0071,arm-package-default,5.5,1.85,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,625.8016781876439,0.361471211948522,2.766472036900168,980.0680719460246,2943.147363201275,0.5,4.05,195.0
20260829-p-pump-fence:c0072,arm-package-default,5.5,1.9,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,675.2733028107797,0.34507504958169843,2.897920325483412,1031.0697468152368,3096.3055459917023,0.5,4.05,195.0
20260829-p-pump-fence:c0073,arm-package-default,5.5,1.95,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,726.0641707571998,0.3298476245988636,3.0317028998348143,1083.4314663476287,3253.5479469898755,0.5,4.05,195.0
20260829-p-pump-fence:c0074,arm-package-default,5.5,2.0,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,778.1742820269033,0.31568212521791605,3.1677434992864986,1137.1532305431992,3414.8745661957932,0.5,4.05,195.0
20260829-p-pump-fence:c0075,arm-package-default,5.5,2.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,831.6036366198899,0.30248347923322166,3.305965676323688,1192.2350394019484,3580.2854036094545,0.5,4.05,195.0
20260829-p-pump-fence:c0076,arm-package-default,5.5,2.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,886.352234536161,0.2901668641751703,3.4462928868277385,1248.6768929238772,3749.780459230862,0.5,4.05,195.0
20260829-p-pump-fence:c0077,arm-package-default,5.5,2.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,942.420075775715,0.27865642964188025,3.588648578054222,1306.4787911089845,3923.3597330600132,0.5,4.05,195.0
20260829-p-pump-fence:c0078,arm-package-default,5.5,2.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,999.8071603385526,0.26788419861981405,3.73295627421167,1365.6407339572709,4101.023225096909,0.5,4.05,195.0
20260829-p-pump-fence:c0079,arm-package-default,6.0,1.0,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,10.614530298246299,0.9693092622371926,1.0316624827167877,345.85451742087247,1038.6021544170344,0.5,4.05,195.0
20260829-p-pump-fence:c0080,arm-package-default,6.0,1.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,40.1176082553166,0.8933808125117112,1.1193434938327502,376.27006170651197,1129.9401252447806,0.5,4.05,195.0
20260829-p-pump-fence:c0081,arm-package-default,6.0,1.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,71.05986074687809,0.8259059113462798,1.210791672831032,408.16929107925574,1225.7336068446118,0.5,4.05,195.0
20260829-p-pump-fence:c0082,arm-package-default,6.0,1.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,103.4412877729307,0.7657325986026131,1.3059389163069484,441.5522055391038,1325.982599216528,0.5,4.05,195.0
20260829-p-pump-fence:c0083,arm-package-default,6.0,1.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,137.2618893334747,0.7118881793327179,1.4047149946180328,476.41880508605635,1430.6871023605295,0.5,4.05,195.0
20260829-p-pump-fence:c0084,arm-package-default,6.0,1.25,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,172.52166542850995,0.6635490147764599,1.5070476750491228,512.7690897201132,1539.8471162766164,0.5,4.05,195.0
20260829-p-pump-fence:c0085,arm-package-default,6.0,1.3,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,209.2206160580363,0.6200155221252434,1.6128628466788606,550.6030594412746,1653.4626409647885,0.5,4.05,195.0
20260829-p-pump-fence:c0086,arm-package-default,6.0,1.35,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,247.358741222054,0.5806915484621893,1.7220846465705246,589.9207142495402,1771.5336764250455,0.5,4.05,195.0
20260829-p-pump-fence:c0087,arm-package-default,6.0,1.4,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,286.9360409205626,0.5450673731243297,1.8346355869146846,630.72205414491,1894.0602226573872,0.5,4.05,195.0
20260829-p-pump-fence:c0088,arm-package-default,6.0,1.45,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,327.95251515356284,0.5127056975703979,1.9504366827573503,673.0070791273844,2021.042279661815,0.5,4.05,195.0
20260829-p-pump-fence:c0089,arm-package-default,6.0,1.5,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,370.4081639210541,0.48323008463212813,2.0694075799549543,716.7757891969629,2152.479847438327,0.5,4.05,195.0
20260829-p-pump-fence:c0090,arm-package-default,6.0,1.55,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,414.3029872230368,0.45631540180570956,2.191466683006639,762.0281843536462,2288.3729259869256,0.5,4.05,195.0
20260829-p-pump-fence:c0091,arm-package-default,6.0,1.6,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,459.6369850595108,0.43167990330495465,2.3165312824247066,808.7642645974337,2428.7215153076086,0.5,4.05,195.0
20260829-p-pump-fence:c0092,arm-package-default,6.0,1.65,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,506.4101574304757,0.4090786528742785,2.4445176813157454,856.9840299283254,2573.5256154003764,0.5,4.05,195.0
20260829-p-pump-fence:c0093,arm-package-default,6.0,1.7,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,554.6225043359319,0.3882980449624314,2.5753413208576723,906.6874803463215,2722.7852262652295,0.5,4.05,195.0
20260829-p-pump-fence:c0094,arm-package-default,6.0,1.75,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,604.2740257758793,0.3691512273359903,2.7089169043716335,957.8746158514219,2876.500347902168,0.5,4.05,195.0
20260829-p-pump-fence:c0095,arm-package-default,6.0,1.8,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,655.364721750318,0.35147426516840496,2.845158519702321,1010.5454364436268,3034.6709803111917,0.5,4.05,195.0
20260829-p-pump-fence:c0096,arm-package-default,6.0,1.85,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,707.894592259248,0.33512291655829674,2.9839797596355777,1064.6999421229361,3197.2971234923007,0.5,4.05,195.0
20260829-p-pump-fence:c0097,arm-package-default,6.0,1.9,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,761.863637302669,0.3199699136029367,3.125293840098165,1120.3381328893495,3364.378777445494,0.5,4.05,195.0
20260829-p-pump-fence:c0098,arm-package-default,6.0,1.95,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,817.2718568805818,0.3059026626703408,3.2690137159010626,1177.4600087428678,3535.9159421707736,0.5,4.05,195.0
20260829-p-pump-fence:c0099,arm-package-default,6.0,2.0,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,874.1192509929851,0.2928212932774963,3.4150521938045526,1236.06556968349,3711.9086176681376,0.5,4.05,195.0
20260829-p-pump-fence:c0100,arm-package-default,6.0,2.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,932.4058196398798,0.28063699772757694,3.5633220427006242,1296.1548157112163,3892.3568039375864,0.5,4.05,195.0
20260829-p-pump-fence:c0101,arm-package-default,6.0,2.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,992.1315628212665,0.2692706139794473,3.7137361007255225,1357.727746826048,4077.2605009791223,0.5,4.05,195.0
20260829-p-pump-fence:c0102,arm-package-default,6.0,2.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1053.2964805371435,0.25865141259553803,3.866207379132833,1420.7843630279829,4266.619708792741,0.5,4.05,195.0
20260829-p-pump-fence:c0103,arm-package-default,6.0,2.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1115.9005727875124,0.24871605542171352,4.020649162774948,1485.324664317023,4460.434427378447,0.5,4.05,195.0
