case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c4824,arm-search-p220,220.0,15.7,1.3,18000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,49.28423718558315,614.8536884517526,1.3266216031948617,366.03052129396985,4.088425890522349,0.02959035091044964,3369.463857280886,141.81898234963774,348.0246249433961,False,False,False,False,False,False,
20260904-wall-and-heating:c4825,arm-search-p220,220.0,15.7,1.3,18000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,32.0249627736024,680.7080100736238,1.309143759225623,307.29498518508353,4.876379465603399,0.0327596455286012,4018.8534178463706,131.62056028735162,293.54343699161046,False,False,False,False,False,False,
20260904-wall-and-heating:c4826,arm-search-p220,220.0,15.7,1.3,18000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,92.21174554141874,440.9708044955374,1.2726977851944434,811.460333976343,2.316209051103414,0.021222090867086256,1908.8966982847032,170.29419690580642,750.9026813911897,False,False,False,False,False,False,
20260904-wall-and-heating:c4827,arm-search-p220,220.0,15.7,1.3,18000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,79.7803936692535,512.1101373039529,1.2468862940431147,529.0271544864203,3.0231362431437847,0.024645731093815508,2491.5086098350343,169.0970335442455,496.7244764374771,False,True,False,False,False,True,
20260904-wall-and-heating:c4828,arm-search-p220,220.0,15.7,1.3,18000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,62.4840428954592,582.8083874927823,1.2254048849753247,397.7055084043681,3.797141436934033,0.028048143848482383,3129.4026540611185,162.1336713073232,376.19835194415134,False,True,False,False,False,True,
20260904-wall-and-heating:c4829,arm-search-p220,220.0,15.7,1.3,18000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,41.11400681969917,653.1111634658578,1.2071009982026115,323.0659721250549,4.63260640380963,0.031431524073882604,3817.948584766991,150.18558752108675,307.0788281498074,False,False,False,False,False,False,
20260904-wall-and-heating:c4830,arm-search-p220,220.0,15.7,1.3,18000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,16.353841600607552,723.0562843435399,1.1912153081318542,275.6350644874062,5.524750960677223,0.03479769184699313,4553.20682848464,133.94008792152965,264.43771238215464,False,False,False,False,False,False,
20260904-wall-and-heating:c4831,arm-search-p220,220.0,15.7,1.3,18000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,104.07188894798759,466.9016724751487,1.163887908045139,662.8047229305844,2.5982696525550915,0.022470035699069565,2141.356091607083,195.03363833190087,619.3194283466117,False,False,False,False,False,False,
20260904-wall-and-heating:c4832,arm-search-p220,220.0,15.7,1.3,18000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,88.07296683166771,542.223622259118,1.1402853651990421,453.7818591435725,3.3912366125332647,0.026094967885748332,2794.8774182032676,192.276287082242,430.6498280809679,False,True,False,False,False,True,
20260904-wall-and-heating:c4833,arm-search-p220,220.0,15.7,1.3,18000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,65.96385840458561,617.0784821045795,1.1206423048356446,351.99989697102046,4.25943215873879,0.02969742097626686,3510.3981570708133,182.40651042441687,334.5883898969212,False,False,False,False,False,False,
20260904-wall-and-heating:c4834,arm-search-p220,220.0,15.7,1.3,18000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,38.628840670402724,691.514559981905,1.103904799228563,291.11808879458954,5.196553850147468,0.03327971983233114,4282.724170462741,166.2961130674786,277.87245933634887,False,False,False,False,False,False,
20260904-wall-and-heating:c4835,arm-search-p220,220.0,15.7,1.3,18000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,6.832186114292654,765.5719122326382,1.089378507116659,251.71868548092684,6.19723956042898,0.03684379219906938,5107.436278148817,144.71249768588882,242.4160245123618,False,False,False,False,False,False,
20260904-wall-and-heating:c4836,arm-search-p220,220.0,15.7,1.5,13000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,190.17024768239048,510.74779511270486,1.1584191684433824,605.9132081101135,2.144995038043502,0.035395440811192905,2020.3327842389483,295.21248768269743,573.2762182256106,False,False,False,False,False,False,
20260904-wall-and-heating:c4837,arm-search-p220,220.0,15.7,1.5,13000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,197.6435342105687,593.6149841841076,1.1335168133443412,407.46547610796074,2.8238042300981143,0.04113823738130737,2659.6911233620026,319.607600480138,389.4642186796085,False,False,False,False,False,False,
20260904-wall-and-heating:c4838,arm-search-p220,220.0,15.7,1.5,13000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,200.31557699013865,676.0289932025848,1.1127934145470335,313.284764711154,3.5743026491641166,0.04684962802486939,3366.5722739783496,338.43335632768026,301.0820717286923,False,False,False,False,False,False,
20260904-wall-and-heating:c4839,arm-search-p220,220.0,15.7,1.5,13000000.0,4.554e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,198.92745170258786,758.030261651304,1.0951460129698918,259.3497232987134,4.391458169763802,0.05253241524704213,4136.236566346707,352.374777876577,250.17374406441118,False,False,False,False,False,False,
20260904-wall-and-heating:c4840,arm-search-p220,220.0,15.7,1.5,13000000.0,5.06e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,194.14551567174885,839.6529953922155,1.0798454395853567,225.0276213601503,5.270881706290735,0.05818896955548838,4964.54999857605,362.06316990877554,217.6923172824784,False,False,False,False,False,False,
20260904-wall-and-heating:c4841,arm-search-p220,220.0,15.7,1.5,13000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,219.18493450332312,558.2427180604233,1.0080114493323726,451.26005096089136,2.602099324062053,0.038686896496590774,2450.8712043659075,351.53185013088824,431.12254369820556,False,False,False,False,False,False,
20260904-wall-and-heating:c4842,arm-search-p220,220.0,15.7,1.5,13000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,221.01366197918355,648.7849059776757,0.9864158628351352,325.70173800659023,3.423887190217943,0.0449615797825633,3224.898620857694,374.7767615270201,315.2357910097099,False,False,False,False,False,False,
20260904-wall-and-heating:c4843,arm-search-p220,220.0,15.7,1.5,13000000.0,4.048e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,215.47587113539407,738.8275197604829,0.9684450919657156,262.4624325374172,4.331946142575251,0.05120164197594228,4080.1832434004596,389.7275405546145,253.5464569873628,False,False,False,False,False,False,
20260904-wall-and-heating:c4844,arm-search-p220,220.0,15.7,1.5,13000000.0,4.554e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,203.46963713016157,828.4155576603015,0.953141914897676,223.45477311734928,5.320149247812349,0.05741020151005479,5010.954222161461,397.21418975774395,216.51215015348814,False,False,False,False,False,False,
20260904-wall-and-heating:c4845,arm-search-p220,220.0,15.7,1.5,13000000.0,5.06e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,185.80190290337782,917.5870388048643,0.9398736333495208,199.3261361205724,6.383160377880481,0.06358989315650096,6012.185552769315,398.0014359910497,193.72539744575775,False,False,False,False,False,False,
20260904-wall-and-heating:c4846,arm-search-p220,220.0,15.7,1.5,13000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,248.86556766335502,593.0222963207582,0.9170879149041978,385.8675068776638,2.950952941533842,0.04109716339452282,2779.4502396449225,403.8803607200298,370.5529316043696,False,False,False,False,False,False,
20260904-wall-and-heating:c4847,arm-search-p220,220.0,15.7,1.5,13000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,247.8661449079175,689.1952404166008,0.8974610309919129,288.56887426728105,3.882322015101267,0.04776206490355703,3656.6902519439,428.09431191076726,278.55625103760605,False,False,False,False,False,False,
20260904-wall-and-heating:c4848,arm-search-p220,220.0,15.7,1.5,13000000.0,4.048e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,237.57037780025837,784.8360953605531,0.8811287187588188,236.14608193641084,4.911283357886327,0.05439009198990704,4625.850691792444,441.9713566750586,230.35006543441753,False,False,False,False,False,False,
20260904-wall-and-heating:c4849,arm-search-p220,220.0,15.7,1.5,13000000.0,4.554e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,218.99206477400344,879.9929267841952,0.867220819606743,205.65155908704205,6.030881009415855,0.0609845756600577,5680.37986338681,446.44650445596335,199.84119107228247,False,False,False,False,False,False,
20260904-wall-and-heating:c4850,arm-search-p220,220.0,15.7,1.5,13000000.0,5.06e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,193.04258015290407,974.7063312011544,0.8551622168115391,185.78014011205437,7.235059589253163,0.06754832930157327,6814.574311287567,442.38216058828516,181.04390020178073,False,False,False,False,False,False,
20260904-wall-and-heating:c4851,arm-search-p220,220.0,15.7,1.5,13000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,286.40788880321395,627.8963060652079,0.8386770990320068,337.86650482768937,3.310417112344877,0.043513974508678,3118.0231669330065,466.5347228048744,325.632188044892,False,False,False,False,False,False,
20260904-wall-and-heating:c4852,arm-search-p220,220.0,15.7,1.5,13000000.0,3.542e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,283.8129855635965,729.7240279259211,0.8207298723942766,261.23395202171736,4.355184173192991,0.050570758965797706,4102.070732306258,493.41974382544595,252.98503495826708,False,False,False,False,False,False,
20260904-wall-and-heating:c4853,arm-search-p220,220.0,15.7,1.5,13000000.0,4.048e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,269.94309994997263,830.9882490025708,0.8057952848065334,217.72509847896984,5.509408890001385,0.05758849213607827,5189.214522565982,507.8815231945432,212.93123022379314,False,False,False,False,False,False,
20260904-wall-and-heating:c4854,arm-search-p220,220.0,15.7,1.5,13000000.0,4.554e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,245.92724778484694,931.739884548969,0.7930776304337154,192.1588804708649,6.765287280453198,0.06457070250827675,6372.104105173764,510.95768996451034,188.44077753328793,False,False,False,False,False,False,
20260904-wall-and-heating:c4855,arm-search-p220,220.0,15.7,1.5,13000000.0,5.06e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,212.78162289196075,1032.021936642347,0.7820510035000486,175.46845585364275,8.11602599066286,0.07152037017842865,7644.340940586839,503.60721351896586,172.5113087187729,False,False,False,False,False,False,
20260904-wall-and-heating:c4856,arm-search-p220,220.0,15.7,1.5,14000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,137.8942510014985,508.28244354341484,1.3692204701908801,678.1016548961207,2.0555489071060657,0.03037222211471547,1936.0850598614306,223.76125029411043,638.1726331535851,False,False,False,False,False,False,
20260904-wall-and-heating:c4857,arm-search-p220,220.0,15.7,1.5,14000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,138.9154906747076,590.529367803717,1.3405682870723232,447.7334347962394,2.6954800453234635,0.03528685547185348,2538.824849588503,237.81562499407192,424.3417589918229,False,False,False,False,False,False,
20260904-wall-and-heating:c4858,arm-search-p220,220.0,15.7,1.5,14000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,136.20070121317303,672.2963936199723,1.3167288505972574,340.38112865986693,3.399810274982718,0.040172812681860584,3202.221001408543,247.29068823607201,326.7544722987096,False,False,False,False,False,False,
20260904-wall-and-heating:c4859,arm-search-p220,220.0,15.7,1.5,14000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,130.5128075868514,753.6295109584386,1.296426639421188,279.37952641409106,4.163605343989584,0.04503284185749964,3921.626030784339,252.9179851540233,269.49207307983335,False,False,False,False,False,False,
20260904-wall-and-heating:c4860,arm-search-p220,220.0,15.7,1.5,14000000.0,5.06e+20,14.63,0.5,8.0,False,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,122.52420718071949,834.5672712565259,1.2788197289701755,242.25346402702584,4.982611110653533,0.049869246625100366,4693.033037105989,255.3555170212246,233.05535171622918,False,False,False,False,False,False,
20260904-wall-and-heating:c4861,arm-search-p220,220.0,15.7,1.5,14000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,152.99208894215377,555.5146534821004,1.191554808890595,499.50497964861916,2.4920405643721812,0.033194564671396955,2347.208810537277,261.26788853735553,473.35158058863055,False,False,False,False,False,False,
20260904-wall-and-heating:c4862,arm-search-p220,220.0,15.7,1.5,14000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,146.50427316598962,645.3732070538019,1.1667085900948642,355.88244113812885,3.2661569783308266,0.038564028013393474,3076.3353316711787,271.32661816839254,339.9483583716633,False,False,False,False,False,False,
20260904-wall-and-heating:c4863,arm-search-p220,220.0,15.7,1.5,14000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,133.9402880583143,734.7034413330183,1.1460357778367734,282.292900246826,4.117671683302227,0.043901921839065584,3878.3619304293934,274.29043388231537,272.715536313591,False,False,False,False,False,False,
20260904-wall-and-heating:c4864,arm-search-p220,220.0,15.7,1.5,14000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,116.22364225581896,823.5564415147545,1.1284297201776918,240.03051966961993,5.04059055112316,0.04921129872461218,4747.6428438025405,271.0452999396832,231.33556126162446,False,False,False,False,False,False,
20260904-wall-and-heating:c4865,arm-search-p220,220.0,15.7,1.5,14000000.0,5.06e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,94.16746859964314,911.9749782143824,1.1131601118386665,211.40330717009385,6.029753431453226,0.05449471441172087,5679.317817701724,262.3875870913778,204.32927524118588,False,False,False,False,False,False,
20260904-wall-and-heating:c4866,arm-search-p220,220.0,15.7,1.5,14000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,170.9552555407397,590.1132326532465,1.0841072083324106,423.3295988704505,2.825590861199824,0.03526198947583023,2661.373919510295,297.89460615935934,403.65320859537957,False,False,False,False,False,False,
20260904-wall-and-heating:c4867,arm-search-p220,220.0,15.7,1.5,14000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,159.9885724600731,685.5580907139888,1.061526347941341,313.08486154307093,3.702718763994058,0.04096526029612319,3487.5251350405215,306.4678092651088,300.4078497270197,False,False,False,False,False,False,
20260904-wall-and-heating:c4868,arm-search-p220,220.0,15.7,1.5,14000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,141.18185878514055,780.4404780183286,1.0427383445464253,254.12160365430273,4.667366776938964,0.046634920892487504,4396.109990127738,306.05489757191003,244.82094799973112,False,False,False,False,False,False,
20260904-wall-and-heating:c4869,arm-search-p220,220.0,15.7,1.5,14000000.0,4.554e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,115.57841486781547,874.814932359974,1.0267372946630604,219.6230744606522,5.7127345178905395,0.05227423014983095,5380.723325437207,297.65551647286725,212.37710139405493,False,False,False,False,False,False,
20260904-wall-and-heating:c4870,arm-search-p220,220.0,15.7,1.5,14000000.0,5.06e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,84.09702937550696,968.7270978365202,1.0128594229543795,195.91118884964098,6.832970500879472,0.05788591551366735,6435.853730112197,282.1687305768294,191.20069242388752,False,False,False,False,False,False,
20260904-wall-and-heating:c4871,arm-search-p220,220.0,15.7,1.5,14000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,195.37026694532506,624.8152065324936,0.9914186665483147,368.2651464168953,3.1697336474263373,0.03733559259131838,2985.5159063873107,343.040109546489,352.6785104664276,False,False,False,False,False,False,
20260904-wall-and-heating:c4872,arm-search-p220,220.0,15.7,1.5,14000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,180.88709198684364,725.8718638899891,0.9707702864960642,280.00468952847865,4.15363578094588,0.043374194322346675,3912.2358761664964,351.4821061325606,271.30852911182006,False,False,False,False,False,False,
20260904-wall-and-heating:c4873,arm-search-p220,220.0,15.7,1.5,14000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,156.75051795755212,826.3328657366795,0.9535901656219187,232.99043942474253,5.235695595503418,0.04937720288719767,4931.408824861111,348.9998654103787,225.19788388281884,False,False,False,False,False,False,
20260904-wall-and-heating:c4874,arm-search-p220,220.0,15.7,1.5,14000000.0,4.554e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,124.12460560389832,926.2559806046721,0.9389584749297297,204.1443046049514,6.408284097650548,0.05534807022231088,6035.849138844459,336.7060742711956,197.99591061514963,False,False,False,False,False,False,
20260904-wall-and-heating:c4875,arm-search-p220,220.0,15.7,1.5,14000000.0,5.06e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,84.03535029240129,1025.689554982046,0.9262682411863685,184.08996037135736,7.664837064135256,0.061289685253505116,7219.374092653827,315.6027861285454,180.19654671196957,False,False,False,False,False,False,
20260904-wall-and-heating:c4876,arm-search-p220,220.0,15.7,1.5,15000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,100.05551870407328,505.7837347822206,1.6008739122261237,768.3844820552824,1.9668362457559045,0.026327515091664668,1852.5281774798764,170.57252751068262,710.6212206980643,False,False,False,False,False,False,
20260904-wall-and-heating:c4877,arm-search-p220,220.0,15.7,1.5,15000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,97.24830481513726,587.4211165155706,1.5682307077378101,497.1935134995117,2.5692313970298333,0.03057697835397025,2419.91348681625,177.725437170242,467.1530718368695,False,True,False,False,False,True,
20260904-wall-and-heating:c4878,arm-search-p220,220.0,15.7,1.5,15000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,91.71747327084995,668.5570944863915,1.5410659293719908,373.6363867886608,3.229382956103684,0.03480034209148451,3041.698532333128,181.27332203663377,353.85981067418186,False,True,False,False,False,True,
20260904-wall-and-heating:c4879,arm-search-p220,220.0,15.7,1.5,15000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,84.22656024318974,749.2428616966965,1.5179223713273204,304.12174867838405,3.9425231259025737,0.03900027104892026,3713.3926105239075,181.96948236299625,289.5146839134892,False,True,False,False,False,True,
20260904-wall-and-heating:c4880,arm-search-p220,220.0,15.7,1.5,15000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,75.43729030890017,829.5209495831991,1.4978396838260362,260.23289430707723,4.704586126624887,0.0431789791113136,4431.166235501205,180.478468205627,250.2602406506972,False,False,False,False,False,False,
20260904-wall-and-heating:c4881,arm-search-p220,220.0,15.7,1.5,15000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,104.93074317620608,552.7523777237371,1.3932733259444006,555.4115085833296,2.3830246321564785,0.028772369623039074,2244.5286374117254,193.94713078374764,521.6637754091421,False,False,False,False,False,False,
20260904-wall-and-heating:c4882,arm-search-p220,220.0,15.7,1.5,15000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,93.41948099628382,641.9399862127925,1.3649659478928415,390.265733010695,3.111186328755093,0.03341484415713243,2930.3712252841365,195.13726271947462,370.1272165066274,False,True,False,False,False,True,
20260904-wall-and-heating:c4883,arm-search-p220,220.0,15.7,1.5,15000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,77.05695288022832,730.5763098395339,1.3414080511572006,306.71201096792527,3.9086793076591797,0.03802862271004989,3681.515718350153,190.41192521290031,292.5386590133407,False,True,False,False,False,True,
20260904-wall-and-heating:c4884,arm-search-p220,220.0,15.7,1.5,15000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,56.76615166373654,818.7181147341092,1.321335730730876,257.19388027502276,4.769724143101942,0.04261666012404004,4492.518577979781,180.68256312573396,247.8898502818418,False,False,False,False,False,False,
