case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c4266,arm-search-p220,220.0,14.2,1.5,14000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,109.7333034949047,545.0844839190926,1.2922722528070498,483.03899555971583,2.6857941148965363,0.028683559127494693,2288.010584568778,173.32112904542862,462.300607755557,False,True,False,False,False,True,
20260904-wall-and-heating:c4267,arm-search-p220,220.0,14.2,1.5,14000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,95.87966930558866,632.9985125746396,1.2661306486429162,344.38560733712023,3.504161327102643,0.03330979104836504,2985.172304153433,168.49378687071112,333.9507147520868,False,True,False,False,False,True,
20260904-wall-and-heating:c4268,arm-search-p220,220.0,14.2,1.5,14000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,76.35655459678401,720.3650841820053,1.2443735156497977,275.39760390181726,4.399797361016855,0.03790721456049411,3748.158831732393,157.2363406128244,266.6051478520844,False,False,False,False,False,False,
20260904-wall-and-heating:c4269,arm-search-p220,220.0,14.2,1.5,14000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,52.103192149983215,807.2411424156401,1.2258334436937028,233.14320631301104,5.36618664138014,0.042478826166811645,4571.419591007003,140.48353000048485,226.370280048748,False,False,False,False,False,False,
20260904-wall-and-heating:c4270,arm-search-p220,220.0,14.2,1.5,14000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,23.931376855521876,893.6738634939246,1.2097414424321509,206.8941964430444,6.397791432861763,0.047027108384962685,5450.237021170575,119.05332604911723,201.46230144454194,False,False,False,False,False,False,
20260904-wall-and-heating:c4271,arm-search-p220,220.0,14.2,1.5,14000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,123.87455076872624,577.1375763861815,1.1817891077779756,414.1859913621237,3.0128568577047092,0.03037026421656355,2566.6332136127107,197.97215198236432,398.3932783366234,False,False,False,False,False,False,
20260904-wall-and-heating:c4272,arm-search-p220,220.0,14.2,1.5,14000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,105.87713376187025,670.2204736215068,1.1578846998032974,305.93194156842145,3.9308254062774943,0.03526849351014269,3348.6446655652294,190.624153191681,295.8751632274364,False,True,False,False,False,True,
20260904-wall-and-heating:c4273,arm-search-p220,220.0,14.2,1.5,14000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,80.73497804701515,762.7236362672667,1.1379895060835143,248.33655257731226,4.935451381134928,0.04013621587888972,4204.479016849852,175.28516273607283,242.59509862563047,False,False,False,False,False,False,
20260904-wall-and-heating:c4274,arm-search-p220,220.0,14.2,1.5,14000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,49.49738514526973,854.7073782320803,1.1210360202016083,214.80123771546278,6.019425751281716,0.04497660517495998,5127.9097513731,152.99828185376612,209.10817612821816,False,False,False,False,False,False,
20260904-wall-and-heating:c4275,arm-search-p220,220.0,14.2,1.5,14000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,13.071814401671872,946.2216662539702,1.1063210638124683,192.88936095063335,7.176536646540004,0.04979229075935479,6113.64501722493,124.67703243911205,188.27502978635397,False,False,False,False,False,False,
20260904-wall-and-heating:c4276,arm-search-p220,220.0,14.2,1.5,15000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,68.90817180686156,467.01378865402995,1.9093908476372208,1001.9356052869692,1.8616793935770475,0.021407821527525878,1585.9525992527379,103.66276426165172,925.5692621641205,False,False,False,False,False,False,
20260904-wall-and-heating:c4277,arm-search-p220,220.0,14.2,1.5,15000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,65.60613285533225,542.1837309674827,1.8715882158472823,591.2365556753497,2.420876494982064,0.02485359710926774,2062.328982601893,104.7273066650464,558.0244734389101,False,False,False,False,False,False,
20260904-wall-and-heating:c4278,arm-search-p220,220.0,14.2,1.5,15000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,60.86840191968787,616.8698545582263,1.8401087262215843,426.4025853333993,3.030661667332137,0.028277194534563115,2581.801015440051,103.79464759075682,406.1956888048445,True,True,False,False,True,True,
20260904-wall-and-heating:c4279,arm-search-p220,220.0,14.2,1.5,15000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,55.36682863282533,691.1249808801764,1.81326463585297,338.7928124568047,3.686532174632533,0.03168103512861852,3140.5328461811455,101.54464806647206,324.51648139386657,True,True,False,False,True,True,
20260904-wall-and-heating:c4280,arm-search-p220,220.0,14.2,1.5,15000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,49.67380433458834,764.9925370668587,1.789945648060296,285.1601995813806,4.3846952462941475,0.03506710958281513,3735.293438162843,98.56284219358463,274.2066222298656,False,False,False,False,False,False,
20260904-wall-and-heating:c4281,arm-search-p220,220.0,14.2,1.5,15000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,67.1738219989785,510.3498415736447,1.6619463977387716,669.8957178432177,2.253980652891239,0.023394337791391058,1920.15149732617,111.12980549128275,631.359311877741,False,False,False,False,False,False,
20260904-wall-and-heating:c4282,arm-search-p220,220.0,14.2,1.5,15000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,55.56557263004788,592.4673862668997,1.6291619239946609,446.1617872016187,2.929342236110238,0.027158590119225754,2495.4876492097715,105.13860569656174,425.4308563168259,True,True,False,False,True,True,
20260904-wall-and-heating:c4283,arm-search-p220,220.0,14.2,1.5,15000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,40.81133219720914,674.0537612358305,1.6018579071787078,340.9502010555758,3.665349651295312,0.03089849372988032,3122.4875919546116,95.32445935621911,327.1043720713824,True,True,False,False,True,True,
20260904-wall-and-heating:c4284,arm-search-p220,220.0,14.2,1.5,15000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,23.721810066670173,755.1674188774272,1.578570993170047,280.8001255922114,4.456558034659579,0.03461672806990006,3796.5128814197838,82.50844190259829,270.4967526132499,False,False,False,False,False,False,
20260904-wall-and-heating:c4285,arm-search-p220,220.0,14.2,1.5,15000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,4.986846761900551,835.8563531392233,1.5583387096827817,242.45055971620144,5.298387947260479,0.038315493172534874,4513.662323275518,67.39688849561855,234.2800423927613,False,False,False,False,False,False,
20260904-wall-and-heating:c4286,arm-search-p220,220.0,14.2,1.5,15000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,70.23373174032099,542.1153090451083,1.5121695054474185,541.907488373632,2.554601717354271,0.0248504606616117,2176.2486321068254,121.92458236151202,514.8413521039585,False,False,False,False,False,False,
20260904-wall-and-heating:c4287,arm-search-p220,220.0,14.2,1.5,15000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,53.11880798679749,629.3349641336112,1.4823731156833293,380.22937761866064,3.3194497322046095,0.028848592740770212,2827.8176946264994,111.52052868075964,364.30664768548775,False,True,False,False,False,True,
20260904-wall-and-heating:c4288,arm-search-p220,220.0,14.2,1.5,15000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,31.56710037224707,715.9895971341128,1.457556698863879,298.9528445019617,4.152820912745929,0.032820824316960935,3537.761197509843,95.91630232363116,289.59084831046204,False,False,False,False,False,False,
20260904-wall-and-heating:c4289,arm-search-p220,220.0,14.2,1.5,15000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,6.494831047665571,802.1415376809931,1.436390389674421,252.4673204086189,5.0485468090592,0.03677001256853937,4300.824278283653,76.0396176139177,244.04385046298205,False,False,False,False,False,False,
20260904-wall-and-heating:c4290,arm-search-p220,220.0,14.2,1.5,15000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-21.318477326516017,887.8419424983697,1.4179995720604115,221.16663623047083,6.001441824818453,0.04069850250982084,5112.589361075187,52.688533297051094,214.3764734964441,False,False,False,True,False,False,
20260904-wall-and-heating:c4291,arm-search-p220,220.0,14.2,1.5,15000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,77.34059007747095,573.9929797249404,1.3828892891519429,459.78614095613614,2.8656409250211317,0.026311726905150053,2441.220915503566,137.68693867554538,439.4648127677232,False,True,False,False,False,True,
20260904-wall-and-heating:c4292,arm-search-p220,220.0,14.2,1.5,15000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,55.25527795378116,666.3405666178813,1.3556428069850173,335.106420549778,3.7235597256004755,0.03054492238402342,3172.076376664522,123.57419064663361,322.4184705610752,False,True,False,False,False,True,
20260904-wall-and-heating:c4293,arm-search-p220,220.0,14.2,1.5,15000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,27.401629646227548,758.0898382573946,1.332950048562348,269.498829192814,4.658325343777401,0.03475069120768071,3968.397143255439,102.84223408633329,260.3605070805376,False,False,False,False,False,False,
20260904-wall-and-heating:c4294,arm-search-p220,220.0,14.2,1.5,15000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-5.195771598506212,849.3068099202034,1.3135949650080954,231.165329065605,5.663018509945732,0.038932059503607896,4824.288734381966,76.52762808685304,224.12060322339946,False,False,False,True,False,False,
20260904-wall-and-heating:c4295,arm-search-p220,220.0,14.2,1.5,15000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-41.66486452666959,940.0456625828997,1.2967777960986002,204.98069847562147,6.731822734629189,0.04309151091726736,5734.79612038902,45.52255981268286,199.22969157203988,False,False,False,True,False,False,
20260904-wall-and-heating:c4296,arm-search-p220,220.0,14.2,1.5,16000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,51.07015751489024,464.4960361536372,2.212770764160792,1192.831745721806,1.7702424302085302,0.01871403068060888,1508.0580432822574,79.25920634767914,1084.0654977717845,False,False,False,False,False,False,
20260904-wall-and-heating:c4297,arm-search-p220,220.0,14.2,1.5,16000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,47.211914406570884,539.0929380489592,2.1700176963275384,675.037637540215,2.2929990552997292,0.02171945721192525,1953.3910212377148,78.51903844594977,631.0967031911142,False,False,False,False,False,False,
20260904-wall-and-heating:c4298,arm-search-p220,220.0,14.2,1.5,16000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,42.73754468727276,613.1949828012138,2.1343803733270423,477.83297623891235,2.860688898755501,0.024704946497200574,2437.0023164501304,76.6128271713016,451.9105554050847,True,True,False,False,True,True,
20260904-wall-and-heating:c4299,arm-search-p220,220.0,14.2,1.5,16000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,38.29244517719724,686.8590892659807,2.1039554032884644,373.25166093038,3.4690828414907857,0.027672791734065668,2955.289169803924,74.20293507620306,357.2361392902522,True,True,False,False,True,True,
20260904-wall-and-heating:c4300,arm-search-p220,220.0,14.2,1.5,16000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,34.41905412966992,760.1316385860073,2.0774924143997775,311.4385221606509,4.114654371296044,0.03062486156737605,3505.2473684231763,71.851596819512,299.4458352814145,False,False,False,False,False,False,
20260904-wall-and-heating:c4301,arm-search-p220,220.0,14.2,1.5,16000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,44.22857412970785,507.57240759726665,1.9261648862504477,767.6087103735725,2.1419303169234616,0.020449529961680785,1824.6965429509203,79.95668432949338,716.1387720816828,False,False,False,False,False,False,
20260904-wall-and-heating:c4302,arm-search-p220,220.0,14.2,1.5,16000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,31.712207625755184,589.0608967084896,1.889081612035497,496.93371758424377,2.7728235038786644,0.02373261090672352,2362.1503565100584,71.4972863546891,472.83113906229863,True,True,False,False,True,True,
20260904-wall-and-heating:c4303,arm-search-p220,220.0,14.2,1.5,16000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,17.03804499699004,670.0067633116702,1.858164775779909,374.7245391055853,3.4575261327334323,0.026993830192089716,2945.444084578312,60.21801532960558,359.27169798823786,True,True,False,False,True,True,
20260904-wall-and-heating:c4304,arm-search-p220,220.0,14.2,1.5,16000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.9837027411025474,750.4728839783334,1.8317645123168325,305.6752457412751,4.1909344191047335,0.03023572104518504,3570.229846346439,46.917678644953185,294.5633983925422,False,False,False,False,False,False,
20260904-wall-and-heating:c4305,arm-search-p220,220.0,14.2,1.5,16000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-15.79809997059067,830.5104278366896,1.8087972115749638,263.4373902023414,4.9687987958027575,0.03346034501349471,4232.887463091063,32.273493744381994,253.3676856351918,False,False,False,True,False,False,
20260904-wall-and-heating:c4306,arm-search-p220,220.0,14.2,1.5,16000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,42.84325000020152,539.1564536117087,1.7526197157880015,611.5568190443005,2.427133070589165,0.02172201618357942,2067.6589187771215,84.94297088807429,576.300152803944,False,False,False,False,False,False,
20260904-wall-and-heating:c4307,arm-search-p220,220.0,14.2,1.5,16000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,24.44061336765884,625.7069846963834,1.718914707056158,421.6157305626534,3.141459850483679,0.02520904119148682,2676.1892689534748,71.43320965244823,401.4587861869096,True,True,False,False,True,True,
20260904-wall-and-heating:c4308,arm-search-p220,220.0,14.2,1.5,16000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,2.7172639084216144,711.6805302910362,1.6908127365010968,327.87067704093,3.916565474198137,0.028672820093244532,3336.4967219265714,53.85590314013689,314.01332740940796,False,True,False,False,False,True,
20260904-wall-and-heating:c4309,arm-search-p220,220.0,14.2,1.5,16000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-21.448000940679776,797.1441013823977,1.6668145720905854,272.9134067572589,4.746671477842438,0.032116052687266354,4043.6586417915332,33.11370327869133,263.9590623859063,False,False,False,True,False,False,
20260904-wall-and-heating:c4310,arm-search-p220,220.0,14.2,1.5,16000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-47.31768798452492,882.1522089945508,1.645935599714448,237.3311088355711,5.62696869498483,0.035540935162319695,4793.5781308607175,9.971761066330828,230.38846275484718,False,False,False,True,False,False,
20260904-wall-and-heating:c4311,arm-search-p220,220.0,14.2,1.5,16000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,44.84253356793573,570.8593926153492,1.602785907530107,510.422980667994,2.722608392967836,0.02299929247229109,2319.372429254939,94.10238236941814,484.3031976635955,True,True,False,False,True,True,
20260904-wall-and-heating:c4312,arm-search-p220,220.0,14.2,1.5,16000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,20.971165361331032,662.498430223276,1.57196517349855,366.46656994577916,3.523843434102165,0.02669132777045449,3001.9393634346147,76.1003667132635,352.57829381855544,True,True,False,False,True,True,
20260904-wall-and-heating:c4313,arm-search-p220,220.0,14.2,1.5,16000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-7.421389773776468,753.5265033484203,1.546267878403308,293.4808645054961,4.393238413806819,0.030358747986495266,3742.5713071500163,52.743740224926,282.17261390937665,False,False,False,True,False,False,
20260904-wall-and-heating:c4314,arm-search-p220,220.0,14.2,1.5,16000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-39.351701624964676,844.0145825788812,1.5243231109256168,248.33659591099425,5.324311864769437,0.0340044124467795,4535.746740441005,25.041971523065172,239.60632741863643,False,False,False,True,False,False,
20260904-wall-and-heating:c4315,arm-search-p220,220.0,14.2,1.5,16000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-73.99423785522185,934.0203979844138,1.5052305356053788,218.65786069548764,6.311669742293353,0.03763064703185835,5376.870511619984,-6.148909190813356,212.91073040573647,False,False,True,True,False,False,
20260904-wall-and-heating:c4316,arm-search-p220,220.0,14.2,1.5,18000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,32.378842019154376,459.5373184847053,2.900024886917335,1793.1541930888254,1.5968898283325903,0.014628542767012448,1360.3800862285882,50.84273741354923,1555.6720531992717,False,False,False,False,False,False,
20260904-wall-and-heating:c4317,arm-search-p220,220.0,14.2,1.5,18000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,29.87564207619829,533.059103866996,2.8463198870956785,898.3501923417942,2.0533555543851234,0.016968976369485467,1749.2402773014624,49.69856638856504,824.1828297850011,False,False,False,False,False,False,
20260904-wall-and-heating:c4318,arm-search-p220,220.0,14.2,1.5,18000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,28.141124704111064,606.076063534864,2.801423496072645,607.632824334632,2.5453739041925645,0.019293339754685015,2168.387517932323,48.82106687059934,564.9897015968468,False,False,False,False,False,False,
20260904-wall-and-heating:c4319,arm-search-p220,220.0,14.2,1.5,18000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,27.751677084891583,678.65146471314,2.7629762547682093,464.6272773417065,3.0692998278703545,0.021603646920749984,2614.7166137688205,48.81500771232652,436.1932283302641,False,False,False,False,False,False,
20260904-wall-and-heating:c4320,arm-search-p220,220.0,14.2,1.5,18000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,29.180863519639047,750.8360307429514,2.7294315783955536,380.414433214078,3.6221465720001076,0.023901512553876958,3085.683168947973,50.18148226623566,359.38330574392467,False,False,False,False,False,False,
20260904-wall-and-heating:c4321,arm-search-p220,220.0,14.2,1.5,18000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,19.654178150222606,502.11003444992565,2.524747824261383,1032.7730697010093,1.9298947019792057,0.015983768493311817,1644.0647779890344,43.20312996549268,939.1363094699725,False,False,False,False,False,False,
20260904-wall-and-heating:c4322,arm-search-p220,220.0,14.2,1.5,18000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,8.431403817542048,582.4203519441469,2.4781436688706315,633.9520066780087,2.480061909448194,0.01854030278735015,2112.748653268203,33.83983837356675,590.0930094920615,False,False,False,False,False,False,
20260904-wall-and-heating:c4323,arm-search-p220,220.0,14.2,1.5,18000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-3.2834745380593517,662.178328933332,2.439171940362932,463.93884854989795,3.0727292769845733,0.02107925431634445,2617.638139223453,23.381762022149815,436.5176148362549,False,False,False,True,False,False,
20260904-wall-and-heating:c4324,arm-search-p220,220.0,14.2,1.5,18000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-14.797873729227035,741.4536316733224,2.4057883648653764,370.9096828068467,3.703513211335009,0.023602840780059284,3154.998881197278,12.556294919415905,351.2930742403576,False,False,False,True,False,False,
20260904-wall-and-heating:c4325,arm-search-p220,220.0,14.2,1.5,18000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-25.543491079535784,820.3020409645726,2.3766531438020224,312.9004927583244,4.368826593274626,0.026112837859798836,3721.7750355905328,1.965355254176643,297.7549623659951,False,False,False,True,False,False,
