case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,T_i0_keV,is_baseline_point,R,a,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,wp_side,c_coil,vol_cold,p_cryo,total_capital,magnet_capital,heating_capital,overnight_capital,cas72,fuel,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible
20260903-priced-levers:c0142,arm-fence-p50,16000000.0,6.072e+20,130.0,50.0,19.0,False,12.7,1.3,0.85,0.07,169.31836830250316,166.3865376735716,6074.336238795366,6.92131690463335,0.03832037642902443,9.350649350649348,25.870129870129862,719989339.107973,0.002399964463693243,0.35082320772281167,25.0,129.68660968660967,0.847271225071225,19118162438.243195,5609341090.90909,264145000.0,19118162438.243195,386966144.1640937,1187405.293326099,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0131,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,14.63,False,12.7,1.3,0.85,0.07,202.54564205611624,198.85147345507826,4567.057367258043,5.2038692159560345,0.034259623877374114,9.350649350649348,25.870129870129862,719989339.107973,0.002399964463693243,0.35082320772281167,25.0,129.68660968660967,0.847271225071225,17282775864.976974,5609341090.90909,264145000.0,17282775864.976974,241134908.23715362,892763.897093983,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0135,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,17.0,False,12.7,1.3,0.85,0.07,167.4647101554021,164.5935631929097,6244.793649061196,7.115542200832442,0.03975884702795267,9.350649350649348,25.870129870129862,719989339.107973,0.002399964463693243,0.35082320772281167,25.0,129.68660968660967,0.847271225071225,19320704649.932503,5609341090.90909,264145000.0,19320704649.932503,415803629.95104736,1220726.1407865363,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0139,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,18.0,False,12.7,1.3,0.85,0.07,157.86220946795487,155.22273996595038,7004.654216299441,7.981354625834673,0.042096554255464914,9.350649350649348,25.870129870129862,719989339.107973,0.002399964463693243,0.35082320772281167,25.0,129.68660968660967,0.847271225071225,20213372368.255943,5609341090.90909,264145000.0,20213372368.255943,500893849.8419838,1369262.9395837318,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0143,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,19.0,False,12.7,1.3,0.85,0.07,150.2623797247903,147.81201035667738,7791.49941876556,8.877914313521376,0.044444352953161174,9.350649350649348,25.870129870129862,719989339.107973,0.002399964463693243,0.35082320772281167,25.0,129.68660968660967,0.847271225071225,21122088766.232273,5609341090.90909,264145000.0,21122088766.232273,594329963.3163916,1523074.6684224047,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0144,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,357.57860439609374,350.50987990545684,2492.0180906093315,2.839494927367906,0.021822868575136465,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,15136243463.110394,5956522909.090909,264145000.0,15136243463.110394,83906105.57732102,487137.25344264775,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0148,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,262.16161411188006,257.14422435867164,3410.5582568955638,3.8861125874009,0.025327219642254987,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,16377381508.953674,5956522909.090909,264145000.0,16377381508.953674,143032703.82213593,666692.5847091313,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0152,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,238.38232447279205,233.89679970534803,3825.6190968602755,4.3590478177148535,0.026816417304638948,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,16917136055.118961,5956522909.090909,264145000.0,16917136055.118961,178870685.00344527,747828.2708239016,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0156,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,218.67699338850375,214.61178818565455,4254.741387174018,4.84800516965303,0.028311762654800985,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,17464348104.31934,5956522909.090909,264145000.0,17464348104.31934,207413993.94442055,831712.6754685491,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0145,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,303.45170096083433,297.52879641774314,2910.19568137238,3.315981495497221,0.023919623621725818,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,15710381026.55476,5956522909.090909,264145000.0,15710381026.55476,105413461.82087554,568882.198948146,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0149,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,230.66650514241164,226.34566849273614,3980.9386570064235,4.536024503726055,0.027759811087977537,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,17116382919.681608,5956522909.090909,264145000.0,17116382919.681608,189205824.92345116,778189.9861824826,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0153,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,211.79747195800564,207.90392559306963,4465.371856872439,5.088005092812314,0.029392023386321995,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,17729384160.255302,5956522909.090909,264145000.0,17729384160.255302,233687126.1064662,872886.5132054714,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0157,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,196.9421580313151,193.38993714628853,4966.642230046889,5.659170561968535,0.031031143792306568,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,18351786790.18016,5956522909.090909,264145000.0,18351786790.18016,282753843.70088077,970874.3543614182,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0146,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,266.55484305172627,261.4441856737557,3348.8176832100607,3.815763159981654,0.02600722492176194,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,16296107793.482681,5956522909.090909,264145000.0,16296107793.482681,139368695.0535964,654623.5978889854,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0150,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,207.84463340112066,204.03599423497727,4578.909777512324,5.217374277946128,0.03018175976660195,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,17871354126.86408,5956522909.090909,264145000.0,17871354126.86408,242002992.7305603,895080.7946316466,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0154,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,192.40618811879168,188.95218187505833,5136.064633789286,5.852216534556713,0.03195636056242682,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,18559715026.695797,5956522909.090909,264145000.0,18559715026.695797,296229467.78591233,1003992.8797612648,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0158,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,180.20203170017317,177.03364590543472,5713.0311242716,6.509632878827797,0.03373863082442237,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,19259582147.325283,5956522909.090909,264145000.0,19259582147.325283,356085858.2289251,1116777.7237241252,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0147,arm-fence-p50,17000000.0,7.084e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,217.5794862700887,213.537660278776,4282.050434385177,4.879122079004349,0.030157892313420715,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,17498836603.229343,5956522909.090909,264145000.0,17498836603.229343,209227850.10122824,837051.0212464993,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0151,arm-fence-p50,17000000.0,7.084e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,177.5108515547984,174.4012217693319,5850.354303977062,6.666103842523069,0.034997159656344826,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,19424419235.087994,5956522909.090909,264145000.0,19424419235.087994,367827396.22944564,1143621.5242758994,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0155,arm-fence-p50,17000000.0,7.084e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,166.5043418082788,163.65617787907118,6562.116619231173,7.477111391493755,0.03705486146602442,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,20269237318.670174,5956522909.090909,264145000.0,20269237318.670174,444739202.686937,1282756.123925651,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0159,arm-fence-p50,17000000.0,7.084e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,157.7716050004376,155.13652929571703,7300.195802250476,8.318105324915287,0.03912175228388793,9.935064935064934,27.487012987012985,656098511.5844865,0.002186995038614955,0.4346134936801766,25.0,199.03292181069963,1.0195968106995885,21130218782.969685,5956522909.090909,264145000.0,21130218782.969685,529443338.19919026,1427035.119087882,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0160,arm-fence-p50,17000000.0,5.06e+20,118.8271604938272,50.0,14.63,False,12.7,1.3,0.85,0.07,357.46732050397594,350.40090614885423,2492.0180906093315,2.839494927367906,0.021822868575136465,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,15134063041.662567,5956522909.090909,264145000.0,15134063041.662567,83906105.57732102,487137.25344264775,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0164,arm-fence-p50,17000000.0,5.06e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,262.09986048257787,257.08374114044244,3410.5582568955638,3.8861125874009,0.025327219642254987,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,16375198373.923391,5956522909.090909,264145000.0,16375198373.923391,143032703.82213593,666692.5847091313,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0168,arm-fence-p50,17000000.0,5.06e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,238.33129679465102,233.84681657421757,3825.6190968602755,4.3590478177148535,0.026816417304638948,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,16914952075.85689,5956522909.090909,264145000.0,16914952075.85689,178870685.00344527,747828.2708239016,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0172,arm-fence-p50,17000000.0,5.06e+20,118.8271604938272,50.0,19.0,False,12.7,1.3,0.85,0.07,218.63395503218413,214.56962871794164,4254.741387174018,4.84800516965303,0.028311762654800985,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,17462163398.581768,5956522909.090909,264145000.0,17462163398.581768,207413993.94442055,831712.6754685491,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0161,arm-fence-p50,17000000.0,5.5660000000000007e+20,118.8271604938272,50.0,14.63,False,12.7,1.3,0.85,0.07,303.36972454096446,297.4485164500979,2910.19568137238,3.315981495497221,0.023919623621725818,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,15708199178.546862,5956522909.090909,264145000.0,15708199178.546862,105413461.82087554,568882.198948146,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0165,arm-fence-p50,17000000.0,5.5660000000000007e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,230.6186702579125,226.29881189334435,3980.9386570064235,4.536024503726055,0.027759811087977537,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,17114198662.675615,5956522909.090909,264145000.0,17114198662.675615,189205824.92345116,778189.9861824826,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0169,arm-fence-p50,17000000.0,5.5660000000000007e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,211.7574437430782,207.86471188790185,4465.371856872439,5.088005092812314,0.029392023386321995,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,17727199139.964497,5956522909.090909,264145000.0,17727199139.964497,233687126.1064662,872886.5132054714,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0173,arm-fence-p50,17000000.0,5.5660000000000007e+20,118.8271604938272,50.0,19.0,False,12.7,1.3,0.85,0.07,196.9079758709953,193.3564471636225,4966.642230046889,5.659170561968535,0.031031143792306568,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,18349601108.367825,5956522909.090909,264145000.0,18349601108.367825,282753843.70088077,970874.3543614182,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0162,arm-fence-p50,17000000.0,6.072e+20,118.8271604938272,50.0,14.63,False,12.7,1.3,0.85,0.07,266.491098376994,261.38175288047654,3348.8176832100607,3.815763159981654,0.02600722492176194,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,16293924799.064707,5956522909.090909,264145000.0,16293924799.064707,139368695.0535964,654623.5978889854,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0166,arm-fence-p50,17000000.0,6.072e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,207.8061116273552,203.9982558325693,4578.909777512324,5.217374277946128,0.03018175976660195,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,17869168946.706135,5956522909.090909,264145000.0,17869168946.706135,242002992.7305603,895080.7946316466,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0170,arm-fence-p50,17000000.0,6.072e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,192.37364605272816,188.92029819308576,5136.064633789286,5.852216534556713,0.03195636056242682,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,0.3782392563774086,25.0,150.7480519480519,0.8996089090909091,18557529144.585518,5956522909.090909,264145000.0,18557529144.585518,296229467.78591233,1003992.8797612648,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False
