case_id,arm_id,eta_source_heat,p_wallplug_heat_MW,I_coil_A,n_e0,T_i0_keV,is_baseline_point,R,a,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,heating_capital,total_capital,magnet_capital,overnight_capital,cas72,fuel,p_cryo,vol_cold,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo
20260903-wall-and-heating:c0277,arm-search-p220,0.45,220.0,14500000.0,4.554e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,328.21840754305356,321.83878917205567,2896.5049091598717,3.3003817378567533,0.030032120512766516,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,14650452368.689705,5088568363.636363,14650452368.689705,105564977.36825284,566205.9402170227,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.795438998535266,satisfied,6.039698580277859,violated,False
20260903-wall-and-heating:c0278,arm-search-p220,0.45,220.0,14500000.0,5.06e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,271.12771704586913,265.9783307759609,3465.6789343795936,3.948919067297166,0.03325702608190675,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,15408026972.84255,5088568363.636363,15408026972.84255,147310919.97267985,677467.520709256,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.541256927391741,violated,7.226521893153814,violated,False
20260903-wall-and-heating:c0279,arm-search-p220,0.45,220.0,14500000.0,5.5660000000000007e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,233.9004696519281,229.5621850562473,4070.534184695581,4.63811286630532,0.03646745297639105,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,16188670267.315472,5088568363.636363,16188670267.315472,196318247.0870701,795704.0321052265,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.333829796251118,violated,8.487746545338737,violated,False
20260903-wall-and-heating:c0280,arm-search-p220,0.45,220.0,14500000.0,4.048e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,360.7276667821136,353.6675112036567,2681.431304639968,3.0553191472815486,0.02845928996033962,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,14357108213.38592,5088568363.636363,14357108213.38592,94461114.50728962,524163.56284077384,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.513617019373781,satisfied,5.591234039525234,violated,False
20260903-wall-and-heating:c0281,arm-search-p220,0.45,220.0,14500000.0,4.554e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,286.8103975422535,281.33216512964543,3282.7959767868915,3.740535656140009,0.03190137493229563,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,15167307224.272491,5088568363.636363,15167307224.272491,136433471.47881892,641717.7394380479,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.30161600456101,violated,6.845180250736217,violated,False
20260903-wall-and-heating:c0282,arm-search-p220,0.45,220.0,14500000.0,5.06e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,241.60131893922613,237.10100033933313,3927.4028544987045,4.4750238873075485,0.03532665427837974,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,16005919228.869972,5088568363.636363,16005919228.869972,186776610.50581676,767724.8599890843,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.14627747040368,violated,8.189293713772814,violated,False
20260903-wall-and-heating:c0283,arm-search-p220,0.45,220.0,14500000.0,5.5660000000000007e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,211.4886117569164,207.64901245304387,4612.3288192930995,5.255453134585089,0.03873653084627775,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,16870717867.143103,5088568363.636363,16870717867.143103,245728015.83815223,901613.5161584759,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.043771104772852,violated,9.617479236290713,violated,False
20260903-wall-and-heating:c0284,arm-search-p220,0.45,220.0,14500000.0,4.048e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,314.08949943892236,308.00531561849067,3007.94365023784,3.4273590423938103,0.03013279030935774,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,14800808728.81771,5088568363.636363,14800808728.81771,111312024.9305986,587989.8760802468,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.9414628987528815,satisfied,6.2720670475806735,violated,False
20260903-wall-and-heating:c0285,arm-search-p220,0.45,220.0,14500000.0,4.554e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,255.26142005403867,250.44432451344045,3682.495155533669,4.19596725786128,0.03377724990282169,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,15690451956.804436,5088568363.636363,15690451956.804436,160189466.75834492,719850.5430768763,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,4.825362346540472,violated,7.678620081886144,violated,False
20260903-wall-and-heating:c0286,arm-search-p220,0.45,220.0,14500000.0,5.06e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,219.6133721689467,215.60184685415308,4405.542753809018,5.019833663681149,0.03740391314330188,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,16612122350.684317,5088568363.636363,16612122350.684317,230558279.7297089,861191.1787887275,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.772808713233322,violated,9.186295604536504,violated,False
20260903-wall-and-heating:c0287,arm-search-p220,0.45,220.0,14500000.0,5.5660000000000007e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,194.5697869189862,191.1126000204693,5173.807376106295,5.895221970896823,0.041014265898221255,8.474025974025974,23.444805194805195,593860280.0362068,0.0019795342667873563,523007100.0,17563296327.376743,5088568363.636363,17563296327.376743,300630200.8915616,1011370.794030421,0.8445193636363636,128.57922077922078,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.779505266531346,violated,10.788256206741186,violated,False
20260903-wall-and-heating:c0288,arm-search-p220,0.45,220.0,14750000.0,4.048e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,596.8965424031519,584.8397278625716,1929.3818055249199,2.198406933877588,0.023659968450555964,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,13433877267.811857,5175363818.181819,13433877267.811857,52102224.22333707,377153.66398315935,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,2.528167973959226,satisfied,4.023084688995986,satisfied,False
20260903-wall-and-heating:c0289,arm-search-p220,0.45,220.0,14750000.0,4.554e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,430.0078953904491,421.45110749504954,2361.597274180857,2.69088876432786,0.026521121314130036,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,14055002505.063229,5175363818.181819,14055002505.063229,70605495.41995454,461642.72009791585,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.0945220789770387,satisfied,4.924326438719984,violated,False
20260903-wall-and-heating:c0290,arm-search-p220,0.45,220.0,14750000.0,5.06e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,341.20843334585504,334.5549829999782,2824.785982844863,3.2186626170224635,0.0293682657014788,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,14695869122.116863,5175363818.181819,14695869122.116863,101862829.8330766,552186.3948065772,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.701462009575833,satisfied,5.890152589151108,violated,False
20260903-wall-and-heating:c0291,arm-search-p220,0.45,220.0,14750000.0,5.5660000000000007e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,286.0589393933675,280.59499549459474,3316.8445946911893,3.7793318744288986,0.03220257571690236,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,15355064639.64217,5175363818.181819,15355064639.64217,138458674.07177767,648373.529888334,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.346231655593233,violated,6.916177330204885,violated,False
20260903-wall-and-heating:c0292,arm-search-p220,0.45,220.0,14750000.0,4.048e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,436.7366002700561,428.0389579572883,2336.508668135426,2.662301905400478,0.02585599813821738,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,14019621123.592184,5175363818.181819,14019621123.592184,69531312.02623963,456738.4239823577,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.0616471912105494,satisfied,4.872012486882875,violated,False
20260903-wall-and-heating:c0293,arm-search-p220,0.45,220.0,14750000.0,4.554e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,336.33110754176613,329.77975686896826,2858.7007866708486,3.2573063627438343,0.028981661177037748,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,14741958511.603443,5175363818.181819,14741958511.603443,103613745.65494113,558816.027412012,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.745902317155409,satisfied,5.960870643821217,violated,False
20260903-wall-and-heating:c0294,arm-search-p220,0.45,220.0,14750000.0,5.06e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,277.24096362856045,271.96199082411147,3418.0483717567195,3.8946470933235497,0.03209193352037925,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,15488320237.34814,5175363818.181819,15488320237.34814,144478408.8913153,668156.7450196776,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.478844157322082,violated,7.127204180782097,violated,False
20260903-wall-and-heating:c0295,arm-search-p220,0.45,220.0,14750000.0,5.5660000000000007e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,238.7695032430189,234.3277669490893,4012.004522715855,4.571422067021695,0.03518811594206336,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,16256836922.694498,5175363818.181819,16256836922.694498,192416980.6764346,784262.7111576893,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,5.257135377074949,violated,8.365702382649703,violated,False
20260903-wall-and-heating:c0296,arm-search-p220,0.45,220.0,14750000.0,4.048e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,369.79660162026767,362.54428306009487,2648.3338776316,3.017606750066883,0.02746551439378852,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,14454331826.830685,5175363818.181819,14454331826.830685,92752956.96519712,517693.71025437774,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.470247762576915,satisfied,5.522220352622396,violated,False
20260903-wall-and-heating:c0297,arm-search-p220,0.45,220.0,14750000.0,4.554e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,293.2997211895266,287.6838171758057,3239.784228255369,3.6915265248529168,0.030785402293661054,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,15253099509.14553,5175363818.181819,15253099509.14553,133875523.81040879,633309.8449992525,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.245255503580854,violated,6.755493540480838,violated,False
20260903-wall-and-heating:c0298,arm-search-p220,0.45,220.0,14750000.0,5.06e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,246.60625958978954,241.9995323260927,3873.2246599878163,4.413291306365489,0.03408891492257454,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,16079199117.43845,5175363818.181819,16079199117.43845,183164398.63889295,757134.1596366392,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.075285002320311,violated,8.076323090648845,violated,False
20260903-wall-and-heating:c0299,arm-search-p220,0.45,220.0,14750000.0,5.5660000000000007e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,215.53616559074604,211.61025546944686,4545.768584567119,5.179612012250931,0.03737743983383162,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,16930460730.098661,5175363818.181819,16930460730.098661,240845430.408831,888602.3867228212,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,5.956553814088569,violated,9.478689982419203,violated,False
20260903-wall-and-heating:c0300,arm-search-p220,0.45,220.0,14750000.0,4.048e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,321.39294959222343,315.1541537915406,2970.8037887028386,3.3850405500725937,0.029080567120466597,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,14893575912.735504,5175363818.181819,14893575912.735504,109397643.54079078,580729.8123553575,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.8927966325834826,satisfied,6.194624206632847,violated,False
20260903-wall-and-heating:c0301,arm-search-p220,0.45,220.0,14750000.0,4.554e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,260.6390439596217,255.70799742927016,3634.2311566483345,4.14097352385677,0.03259564409481418,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,15770607286.79189,5175363818.181819,15770607286.79189,157325589.33675724,710415.9438876659,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,4.762119552435285,violated,7.57798154865789,violated,False
20260903-wall-and-heating:c0302,arm-search-p220,0.45,220.0,14750000.0,5.06e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,223.81373944413625,219.7125792198152,4344.75000878784,4.950564226288663,0.036093380584983854,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,16678465199.690203,5175363818.181819,16678465199.690203,226099352.73400623,849307.4725867333,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.693148860231962,violated,9.059532534108254,violated,False
20260903-wall-and-heating:c0303,arm-search-p220,0.45,220.0,14750000.0,5.5660000000000007e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,198.0053337243828,194.4745682590154,5099.122299156174,5.810123111482806,0.039575246242035116,8.62012987012987,23.849025974025974,609284746.7825558,0.0020309491559418525,523007100.0,17614686607.74767,5175363818.181819,17614686607.74767,294681433.33133936,996771.4284015227,0.8500283181818181,130.7961038961039,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,6.681641578205227,violated,10.632525294013535,violated,False
20260903-wall-and-heating:c0304,arm-search-p220,0.45,220.0,15000000.0,4.048e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,616.7035684533997,604.2270493522931,1905.823386685295,2.171563625217831,0.022847280078166353,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,13541996632.380825,5262159272.727273,13541996632.380825,51099035.69872912,372548.4873625594,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,2.497298169000506,satisfied,3.9739614341486313,satisfied,False
20260903-wall-and-heating:c0305,arm-search-p220,0.45,220.0,15000000.0,4.554e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,442.3706982035777,433.55234678684883,2330.994663646727,2.6560190506193893,0.025608521466914707,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,14154593485.339348,5262159272.727273,14154593485.339348,69295165.68700165,455660.5517902508,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.0544219082122974,satisfied,4.860514862633482,violated,False
20260903-wall-and-heating:c0306,arm-search-p220,0.45,220.0,15000000.0,5.06e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,350.03222186319704,343.1919777988141,2786.253121308193,3.17475689046187,0.028356109189914915,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,14786134676.239098,5262159272.727273,14786134676.239098,99873208.11180706,544654.0288069109,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.6509704240311502,satisfied,5.809805109545223,violated,False
20260903-wall-and-heating:c0307,arm-search-p220,0.45,220.0,15000000.0,5.5660000000000007e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,292.8505174807807,287.2425647305985,3269.5217830209103,3.725410562945286,0.031091204524620192,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,15435258872.586103,5262159272.727273,15435258872.586103,135643986.7371278,639122.9130532825,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.284222147387078,violated,6.817501330189874,violated,False
20260903-wall-and-heating:c0308,arm-search-p220,0.45,220.0,15000000.0,4.048e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,449.002746219861,440.04548002520966,2307.6109572682008,2.629374815613595,0.024967538030516063,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,14121532379.923769,5262159272.727273,14121532379.923769,68293504.09356911,451089.5277902768,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.0237810379556342,satisfied,4.811755912572879,violated,False
20260903-wall-and-heating:c0309,arm-search-p220,0.45,220.0,15000000.0,4.554e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,344.73546193811103,338.0061650956403,2821.1958721684914,3.2145719159586705,0.02798401831799347,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,14833742881.830576,5262159272.727273,14833742881.830576,101677466.43794839,551484.6034909231,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.696757703352471,satisfied,5.882666606204367,violated,False
20260903-wall-and-heating:c0310,arm-search-p220,0.45,220.0,15000000.0,5.06e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,283.5589692745595,278.1460366448234,3370.8629715825036,3.8408823534344623,0.0309855025274442,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,15569040736.094795,5262159272.727273,15569040736.094795,141671853.342011,658932.989249173,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,4.417014706449631,violated,7.028814706785067,violated,False
20260903-wall-and-heating:c0311,arm-search-p220,0.45,220.0,15000000.0,5.5660000000000007e+20,16.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,243.7938669402206,239.24535006141792,3954.0985904076188,4.505441967730545,0.033973276636595585,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,16325610145.118385,5262159272.727273,16325610145.118385,188556496.9305145,772943.3162748967,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,5.181258262890126,violated,8.244958800946897,violated,False
20260903-wall-and-heating:c0312,arm-search-p220,0.45,220.0,15000000.0,4.048e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,379.19736741673233,371.74581973472635,2615.4497688190654,2.9801374152670808,0.0265216362632044,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,14551739649.003626,5262159272.727273,14551739649.003626,91056446.82600716,511265.55689978856,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.4271580275571427,satisfied,5.453651469938758,violated,False
20260903-wall-and-heating:c0313,arm-search-p220,0.45,220.0,15000000.0,4.554e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,300.00670442019043,294.2484834265745,3197.1174069936887,3.642910416087097,0.029725545724167843,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,15339210607.436016,5262159272.727273,15339210607.436016,131338775.8278615,624969.3766050359,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.189346978500161,violated,6.666526061439388,violated,False
20260903-wall-and-heating:c0314,arm-search-p220,0.45,220.0,15000000.0,5.06e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,251.769851376182,247.05331822472823,3819.558567959709,4.352142233387366,0.03291350135682031,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,16152965862.686895,5262159272.727273,16152965862.686895,179586705.7442161,746643.5645755173,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,5.00496356839547,violated,7.96442028709888,violated,False
20260903-wall-and-heating:c0315,arm-search-p220,0.45,220.0,15000000.0,5.5660000000000007e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,219.7070247051882,215.6921517111013,4479.924799483019,5.104587238374072,0.03608687474263594,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,16990892732.25952,5262159272.727273,16990892732.25952,236014935.40883663,875731.3081608296,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,5.870275324130183,violated,9.341394646224552,violated,False
20260903-wall-and-heating:c0316,arm-search-p220,0.45,220.0,15000000.0,4.048e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,328.94437551104517,322.5456832174753,2933.9036131699722,3.342995164591889,0.0280811764331133,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,14986549031.907438,5262159272.727273,14986549031.907438,107494597.1433674,573516.6022152028,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.844444439280672,satisfied,6.117681151203158,violated,False
20260903-wall-and-heating:c0317,arm-search-p220,0.45,220.0,15000000.0,4.554e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,266.18677895023785,261.1381456564134,3586.3546207797344,4.086421279131453,0.03147345517444795,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,15851117423.591381,5262159272.727273,15851117423.591381,154482811.44515994,701057.0855891387,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,4.69938447100117,violated,7.478150940810559,violated,False
20260903-wall-and-heating:c0318,arm-search-p220,0.45,220.0,15000000.0,5.06e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,226.92169153961783,222.728161762934,4284.532419769373,4.881950142305647,0.03484883985323279,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,16745348950.185366,5262159272.727273,16745348950.185366,210567934.07422873,837536.1973163274,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,5.614242663651494,violated,8.933968760419335,violated,False
20260903-wall-and-heating:c0319,arm-search-p220,0.45,220.0,15000000.0,5.5660000000000007e+20,18.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,201.54161425424203,197.9350945750417,5025.241786627869,5.725941001671489,0.038208783187236695,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,523007100.0,17666841965.46266,5262159272.727273,17666841965.46266,288796490.5712064,982329.3382370915,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,6.584832151922212,violated,10.478472033058825,violated,False
20260903-wall-and-heating:c0320,arm-search-p220,0.45,220.0,15250000.0,4.048e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,637.4857140905818,624.5687540653556,1882.4177581687802,2.1448944113405553,0.022074739183245415,8.912337662337661,24.65746753246753,640526409.642795,0.00213508803214265,523007100.0,13650249909.99398,5348954727.272727,13650249909.99398,50103622.8371778,367973.1780445415,0.8610462272727274,135.22987012987014,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False,2.466628573041638,satisfied,3.9251567727532164,satisfied,False
20260903-wall-and-heating:c0321,arm-search-p220,0.45,220.0,15250000.0,4.554e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,455.2455678377533,446.1547576378974,2300.637993408891,2.6214295701188526,0.024741072068314853,8.912337662337661,24.65746753246753,640526409.642795,0.00213508803214265,523007100.0,14254419124.200035,5348954727.272727,14254419124.200035,67994749.56067885,449726.4596506116,0.8610462272727274,135.22987012987014,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,3.01464400563668,satisfied,4.7972161133175,violated,True
20260903-wall-and-heating:c0322,arm-search-p220,0.45,220.0,15250000.0,5.06e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,359.18524027619,352.15118799193255,2748.084320090139,3.1312659873055946,0.027394098795229714,8.912337662337661,24.65746753246753,640526409.642795,0.00213508803214265,523007100.0,14876759186.923235,5348954727.272727,14876759186.923235,97902303.69196647,537192.8289614414,0.8610462272727274,135.22987012987014,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,3.6009558854014334,satisfied,5.730216756769238,violated,True
20260903-wall-and-heating:c0323,arm-search-p220,0.45,220.0,15250000.0,5.5660000000000007e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,299.8784525199569,294.12144460919296,3222.707201686843,3.67206834736272,0.03003496725552941,8.912337662337661,24.65746753246753,640526409.642795,0.00213508803214265,523007100.0,15515960815.3699,5348954727.272727,15515960815.3699,132860113.77914983,629971.6445861387,0.8610462272727274,135.22987012987014,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,4.222878599467127,violated,6.719885075673777,violated,False
