case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,wall_load_peak,wall_peak_calibration,beta,B_axis,B_peak,sigma_wp,eps_cond,plasma_volume,heating_capital,total_capital,magnet_capital,magnet_capital_1cfe_form,overnight_capital,cas72,replacement_cost_per_event,fuel,p_cryo,vol_cold,special_materials,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,feasible_but_wall,p_aux_required_MW_oracle,ignited,feasible_driven,feasible_driven_but_wall,p_net_MW_oracle,core_life_fpy_from_peak,n_replacements_from_peak,wall_margin,cas72_at_limit_oracle,cas72_from_peak_oracle,lifetime_charge_above_limit_per_MWh,cas72_per_MWh,magnet_capital_shadow,lcoe_magnet_shadow,He_over_ne_oracle,W_th_MJ_oracle,tau_E_s_oracle,alpha_He_eff_oracle,alpha_n_e_eff_oracle,n_e_volav_oracle,committed_case_id,committed_excluded,committed_lcoe,committed_p_fus,committed_wall_load_peak,committed_beta,committed_p_aux_required_MW,committed_W_th_MJ,committed_tau_E_s,committed_n_He0,committed_sustainment_ok,committed_wall_load_ok,committed_beta_ok,committed_recirc_ok,committed_feasible,committed_ignited,committed_feasible_driven,W_ratio_vs_committed,feasible_driven_changed,class_vs_committed,state_here,state_committed,transition_vs_committed,W_th_MJ_store,W_store_vs_oracle_reldev,cf0915_p_aux_required_MW,cf0915_W_th_MJ,cf0915_wall_load_peak,cf0915_lcoe,cf0915_feasible_driven,cf0915_ignited,cf0915_error,cf0940_p_aux_required_MW,cf0940_W_th_MJ,cf0940_wall_load_peak,cf0940_lcoe,cf0940_feasible_driven,cf0940_ignited,cf0940_error,rule_vs_scales,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo,feasible_shadow_hi
20260905-stored-energy-basis:c0010,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,815.0876544447625,798.4834058895868,1228.746618720948,1.587588485840251,2.0899663470208982,1.3164408570995383,0.019162245602866557,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,9927023282.095345,4034721191.1238365,5337994110.541879,9927023282.095345,29386370.08866527,481304031.8775131,240194.18449498693,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,False,94.82306923331566,False,False,False,183.24931913356542,8.612578870304658,2.0,1.9600336529791016,75801573.92386976,29386370.08866527,-34.01690995856184,21.536768617116586,4559312727.272729,855.6995034290843,0.08372102131588725,318.1286087454266,1.2950253830515956,3.8848605231811697,0.5021849731714945,2.0210560311958333e+20,20260904-wall-and-heating:c0005,False,784.7476378266894,1252.5605724881343,2.1304713308838354,0.01958274878440898,107.9229531114762,325.10973689134204,1.2094866071311299,2.4198891194266477e+19,violated,satisfied,satisfied,violated,False,False,False,0.9785268561542694,False,executed_in_both,violated,violated,violated->violated,318.12860874542656,1.7868062569089894e-16,60.50337850739453,296.1335583341606,2.0428249026691208,859.0158738478622,False,False,,73.32886058747957,304.58337438048187,2.069669798940343,833.3801519268253,False,False,,above_both,1.8257267587162884,satisfied,2.9052869290876595,satisfied,False,False
20260905-stored-energy-basis:c0011,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,498.1848822833064,488.2872825495365,1607.0776542874369,2.076406918176285,2.7334669030514,1.3164408570995383,0.022091957704279932,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10494755414.207495,4034721191.1238365,5337994110.541879,10494755414.207495,51510336.54161064,555767450.5905586,314149.96445198904,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,False,90.48804626629703,False,False,False,325.00121910077695,6.585044062507725,3.0,1.3165330969486,87528972.7494783,51510336.54161064,-14.88398566070095,21.285622976911746,4559312727.272729,521.0835461582394,0.0919391272377461,366.7672314915964,1.268575750657635,3.8848605231811697,0.5215206182227219,2.3279342767877748e+20,20260904-wall-and-heating:c0006,False,482.4486250586061,1641.0546312481247,2.7912581004711408,0.02274964047139295,108.77239766650678,377.6859780745234,1.1843284376146603,3.1044942756379e+19,violated,satisfied,satisfied,violated,False,False,False,0.9710904105082436,False,executed_in_both,violated,violated,violated->violated,366.7672314915964,0.0,54.60203827095546,343.9117790236891,2.6667269061853585,517.9416049226372,False,False,,69.17747604699537,353.75947865705336,2.704769477049927,506.4596203792317,False,False,,above_both,2.3878679559027276,satisfied,3.799824660262602,satisfied,False,False
20260905-stored-energy-basis:c0012,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,365.02911362265127,357.9577661029613,2022.1824239768864,2.612738447179665,3.439515640782115,1.3164408570995383,0.024971123684073816,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11086166236.91709,4034721191.1238365,5337994110.541879,11086166236.91709,79695474.8210042,630082141.0461293,395294.2379062871,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,81.85719751614158,False,False,False,480.5313878082557,5.233294998451282,4.0,0.6104843592178848,99232948.0522055,79695474.8210042,-5.460389256719842,22.2735207041428,4559312727.272729,380.5163301998579,0.09947950745801817,414.56669542091646,1.2466890137860611,3.8848605231811697,0.53970481958811,2.6290753581474726e+20,20260904-wall-and-heating:c0007,False,355.1490161902515,2068.2156683433645,3.51781325731617,0.025897815986727277,106.44315608808569,429.951496299063,1.16339595903174,3.843430594956557e+19,violated,satisfied,satisfied,satisfied,False,False,False,0.9642173570493977,False,executed_in_both,violated,violated,violated->violated,414.5666954209164,1.3711525669734262e-16,46.092658882220235,391.39428380647513,3.349946082862201,377.2202651822881,True,False,,62.24367237228421,402.6351710202242,3.4011071865966924,370.13438066366376,False,False,,above_both,3.004649214256615,satisfied,4.781311358338788,violated,False,False
20260905-stored-energy-basis:c0013,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,292.8234299862996,287.2956225555276,2471.0449071193652,3.1926862566836673,4.202982632198563,1.3164408570995383,0.027804711982582074,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11699324949.28753,4034721191.1238365,5337994110.541879,11699324949.28753,114269340.85358994,704026985.4379638,483037.4360939091,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,69.35115423397178,False,False,False,648.7097919779682,4.282672943281774,5.0,-0.15298263219856345,110878675.52843642,114269340.85358994,0.7019585037985112,23.65681299790224,4559312727.272729,304.29557634074354,0.1064477746451163,461.60948580384013,1.2281553575867032,3.8848605231811697,0.5569000769102188,2.9250432108897724e+20,20260904-wall-and-heating:c0008,False,287.25181316409737,2531.0270638047195,4.305005854060706,0.02902909626471834,101.42920699998155,481.93652243192247,1.1455682544548569,4.6314120883107316e+19,violated,violated,satisfied,satisfied,False,False,False,0.9578221701781199,False,executed_in_both,violated,violated,violated->violated,461.60948580384013,0.0,35.47502496837291,438.61157688302796,4.0875277143254864,301.50005753216976,False,False,,53.02699514582173,451.2409083410869,4.153668613162744,296.4469212849717,False,False,,above_both,3.671589195186217,satisfied,5.842615849731112,violated,False,False
20260905-stored-energy-basis:c0014,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,249.51413008374746,244.9520742321198,2951.0765890636544,3.8129058849472846,5.019465091219876,1.3164408570995383,0.030596865552155145,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12332338940.078844,4034721191.1238365,5337994110.541879,12332338940.078844,163941627.22100002,777472350.7510715,576873.5587083393,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,53.33935557274435,False,False,False,828.5665749621403,3.586039482869573,7.0,-0.9694650912198766,122445739.00477971,163941627.22100002,6.72596531919615,26.572890627510635,4559312727.272729,258.49601989202534,0.11292528444684032,507.96438328824456,1.2121756720331296,3.8848605231811697,0.5732323777143342,3.2163080748130835e+20,20260904-wall-and-heating:c0009,False,243.98598391486289,3026.894597827142,5.148423400768488,0.03214500454852368,94.16481665273659,533.6663451181037,1.1301057159539243,5.464016934080381e+19,violated,violated,satisfied,satisfied,False,False,False,0.9518388932242465,False,executed_in_both,violated,violated,violated->violated,507.9643832882445,1.1190433961696128e-16,23.18078687456648,485.5889624608668,4.8752543925759655,254.82161313575335,False,False,,41.96106822399679,499.6020207588483,4.95817242243572,252.27279287176856,False,False,,above_both,4.384841767689377,violated,6.977617769453531,violated,False,False
20260905-stored-energy-basis:c0015,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,634.2333052620808,621.4933585367394,1393.208189280394,1.8000792400814856,2.3696978576599563,1.3164408570995383,0.020378629927245366,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10177927304.525175,4034721191.1238365,5337994110.541879,10177927304.525175,41790902.424028255,514608950.00607246,272342.97108730406,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,False,105.98561205148809,False,False,False,244.86927072830062,7.595905082082806,3.0,1.6803021423400435,81046834.81167571,41790902.424028255,-21.530195694069327,22.920518064276347,4559312727.272729,664.625414704795,0.08410111075348375,338.3228313242505,1.1778569392027,3.770315697336067,0.5006749107142485,2.0230897300435383e+20,20260904-wall-and-heating:c0010,False,612.4154445092025,1420.1857155252935,2.4155837393532895,0.020802367127435814,121.74606058323741,345.3576501426725,1.100424912418857,2.4316467662571102e+19,violated,satisfied,satisfied,violated,False,False,False,0.9796303373748465,False,executed_in_both,violated,violated,violated->violated,338.3228313242505,0.0,66.08618621596952,314.5716607620262,2.3157927967440863,662.2571948355084,False,False,,81.15080001299168,323.54918527053434,2.346353444219532,646.0319721300724,False,False,,above_both,2.070091126093708,satisfied,3.2941450093491187,satisfied,False,False
20260905-stored-energy-basis:c0016,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,417.5924039518229,409.4256108488307,1821.9125437707326,2.353981962293579,3.0988780320386122,1.3164408570995383,0.023497233292032363,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10804243999.289139,4034721191.1238365,5337994110.541879,10804243999.289139,68744632.1244873,595047936.8216805,356145.6780468924,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,99.35668737094545,False,False,False,405.4948897241883,5.8085538746288154,4.0,0.9511219679613876,93715338.29725677,68744632.1244873,-8.270321776792475,22.768287935594202,4559312727.272729,435.9455173047289,0.09234129123839371,390.0973973239723,1.1537774351065997,3.770315697336067,0.519783773375005,2.3305946951481337e+20,20260904-wall-and-heating:c0011,False,406.0680369451356,1860.3668666746864,3.1642847151922124,0.024166131560561865,120.90105806149796,401.2023419097824,1.0775605515742614,3.119142484307437e+19,violated,satisfied,satisfied,satisfied,False,False,False,0.9723208380764955,False,executed_in_both,violated,violated,violated->violated,390.0973973239723,0.0,57.23533827246945,365.31925069631,3.0225472359962997,432.1043642224857,False,False,,74.38092141917241,375.78177665965114,3.065840275877364,423.72538894119,False,False,,above_both,2.707079256637616,satisfied,4.30778699099725,violated,False,False
20260905-stored-energy-basis:c0017,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,317.2742493065535,311.2369794259759,2292.216398173898,2.9616328585165714,3.898814498679711,1.3164408570995383,0.026562724563676768,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11457826346.67538,4034721191.1238365,5337994110.541879,11457826346.67538,103020717.45700704,675253635.5099645,448080.21446971217,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,87.49737101495026,False,False,False,581.7068804315574,4.6167880021210275,5.0,0.15118550132028874,106347100.75002345,103020717.45700704,-0.76797142013526,23.78468135494587,4559312727.272729,330.06779520652805,0.0998997505688716,440.99020464837054,1.1338467483608354,3.770315697336067,0.5377447114637302,2.6324265463718212e+20,20260904-wall-and-heating:c0012,False,309.60818078513955,2344.270135920087,3.987352329399791,0.02750997073063513,115.9430586703254,456.71623757161103,1.0585365357357772,3.861076822399041e+19,violated,satisfied,satisfied,satisfied,False,False,False,0.9655671692189951,False,executed_in_both,violated,violated,violated->violated,440.9902046483704,2.577990089649854e-16,44.91445135629709,415.7521384703485,3.7963503690244518,326.7985369022732,True,False,,63.944411064629776,427.6946323251186,3.8545542582525214,321.2980936654045,False,False,,above_both,3.405877787294057,satisfied,5.419788131085326,violated,False,False
20260905-stored-energy-basis:c0018,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,260.358010921489,255.5409479260472,2800.701706151932,3.618615679763458,4.763693526981635,1.3164408570995383,0.029580341152608634,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12136218638.142605,4034721191.1238365,5337994110.541879,12136218638.142605,144864006.2736292,755008716.8928471,547478.424008308,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,70.90140835793284,False,False,False,772.2245798409456,3.7785806114620337,6.0,-0.7136935269816354,118907894.54530035,144864006.2736292,4.514118774673291,25.193809355523292,4559312727.272729,269.99522510685586,0.10688291381851968,491.08820396742766,1.1169648856927026,3.770315697336067,0.5547200453424501,2.9291447123503923e+20,20260904-wall-and-heating:c0013,False,254.64311450400518,2868.4733632939055,4.8789658545311525,0.030835828540934918,107.43002505084416,511.9316095068035,1.0423340040111122,4.652138763470869e+19,violated,violated,satisfied,satisfied,False,False,False,0.9592847850136536,False,executed_in_both,violated,violated,violated->violated,491.08820396742766,0.0,29.68844792960124,465.90287215517725,4.631584936267995,267.3734394402824,False,False,,50.40583180634371,479.3202545178443,4.7068094625496295,263.314726933555,False,False,,above_both,4.1614080317279765,violated,6.622066693967128,violated,False,False
20260905-stored-energy-basis:c0019,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,225.4626790438614,221.4310010165023,3344.4363735328607,4.321142046171456,5.688527938910804,1.3164408570995383,0.03255444840638667,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12837208294.332788,4034721191.1238365,5337994110.541879,12837208294.332788,203406169.56238008,834187305.3462026,653767.1437682566,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,50.002313905279834,False,False,False,975.9493999944882,3.1642632669299156,8.0,-1.638527938910804,131377895.26900528,203406169.56238008,9.911803336500446,27.99070184468682,4559312727.272729,233.08817036049544,0.11337274091247918,540.4638680995348,1.1024052993229414,3.770315697336067,0.5708356184405072,3.2212154732163904e+20,20260904-wall-and-heating:c0014,False,220.94898265249475,3430.0349560618347,5.834121956515888,0.034145330487321206,95.85257634662162,566.8754439437575,1.028280731885494,5.487887224297824e+19,violated,violated,satisfied,satisfied,False,False,False,0.9534085024737053,False,executed_in_both,violated,violated,violated->violated,540.4638680995347,2.1035048674276748e-16,12.045226824453493,515.7984401206326,5.5234717792423496,229.75373998016275,False,False,,34.255260474666215,530.6856639037243,5.617753401928732,226.54876007324222,False,False,,above_both,4.969313353097174,violated,7.9076899444937645,violated,False,False
20260905-stored-energy-basis:c0020,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,520.487870190219,510.1249111683738,1563.0358774754793,2.019503227295416,2.6585565594560614,1.3164408570995383,0.021607795987096463,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,10430282904.208317,4034721191.1238365,5337994110.541879,10430282904.208317,49511528.39745328,547471367.3189154,305540.7210946645,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,False,False,120.90605691523785,False,False,False,308.4997826492868,6.770591333096478,3.0,1.3914434405439384,86222405.32484867,49511528.39745328,-15.98147517521487,21.554027803143125,4559312727.272729,544.6113674945675,0.08411354343897326,358.72925427913793,1.0767838797638676,3.661425505820377,0.4983570917852538,2.026219261513078e+20,20260904-wall-and-heating:c0015,False,504.98993900321886,1593.1548608312416,2.709785723110282,0.022025660154608436,139.427307812352,365.66656992628026,1.0063414641701676,2.432616018253705e+19,violated,satisfied,satisfied,violated,False,False,False,0.98102830223572,False,executed_in_both,violated,violated,violated->violated,358.72925427913793,0.0,74.58624026788885,333.069745703328,2.5978025483065057,540.3830285413007,False,False,,92.14995210003474,342.57532425181887,2.6320966619158064,528.939155880238,False,False,,above_both,2.3224287113897284,satisfied,3.695690905950612,satisfied,False,False
20260905-stored-energy-basis:c0021,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,360.2576177031134,353.28557867455515,2044.0167184085226,2.640949205938208,3.4766534362216395,1.3164408570995383,0.024918512477283227,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11116560334.89519,4034721191.1238365,5337994110.541879,11116560334.89519,80886767.81706385,633818534.7619216,399562.38437776174,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,112.54136798267774,False,False,False,488.7121935819444,5.177392665160798,4.0,0.5733465637783604,99821400.47665638,80886767.81706385,-5.203321697345304,22.228045379979267,4559312727.272729,375.4855857646148,0.09235160524602423,413.69325238258045,1.0547228632905408,3.661425505820377,0.5171663686150114,2.3346154207421668e+20,20260904-wall-and-heating:c0016,False,353.1505093180821,2086.919093905756,3.549625780259345,0.025587200802751852,137.46974405015203,424.7947115264827,0.985433846305021,3.1203498541704163e+19,violated,satisfied,satisfied,satisfied,False,False,False,0.9738662962539962,False,executed_in_both,violated,violated,violated->violated,413.6932523825805,1.374047522734058e-16,63.19211350998734,386.80102558173184,3.390575671146581,371.56573957864146,False,False,,83.21600099980691,397.8789367325944,3.4391562342224744,365.0760687044274,False,False,,above_both,3.0370915868289385,satisfied,4.83293704686692,violated,False,False
20260905-stored-energy-basis:c0022,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,282.7037664685925,277.4195774479406,2571.68302392578,3.322714623024015,4.374157286230903,1.3164408570995383,0.028173700385664302,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,11833781545.6353,4034721191.1238365,5337994110.541879,11833781545.6353,128707157.50020786,719860019.4050057,502710.07651231403,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,97.98332920295707,False,False,False,686.416569707876,4.115078361873477,6.0,-0.32415728623090345,113372253.00795628,128707157.50020786,3.0003387083833175,25.182097931485874,4559312727.272729,293.54571580891707,0.09990761388187781,467.735373643321,1.0364573849289205,3.661425505820377,0.5348384145030816,2.637411183971818e+20,20260904-wall-and-heating:c0017,False,276.5424209705028,2629.719475247834,4.4728710717385045,0.02912764069920385,130.4387991842387,483.5725417426127,0.9680379093707049,3.862531120341384e+19,violated,violated,satisfied,satisfied,False,False,False,0.9672496539149626,False,executed_in_both,violated,violated,violated->violated,467.73537364332105,1.2152901419030767e-16,47.439655864717054,440.199047726562,4.2585445023510395,290.42248593410926,False,False,,69.70485218013005,452.8439579719713,4.323855339788583,285.99223662412925,False,False,,above_both,3.821121816477617,satisfied,6.080567760133948,violated,False,False
20260905-stored-energy-basis:c0023,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,236.22800130516512,231.94486331786246,3142.2035963502594,4.059849421945314,5.344551652720754,1.3164408570995383,0.03137883969590488,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,12579044114.487158,4034721191.1238365,5337994110.541879,12579044114.487158,178775912.0552894,805380605.6948307,614234.8787321217,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,77.79901018939881,False,False,False,900.1774497542563,3.3679158083983958,7.0,-1.2945516527207541,126841068.17323335,178775912.0552894,7.748322155778242,26.672138717568476,4559312727.272729,244.49536423140128,0.10688808620252192,520.9465958943069,1.0209813351623014,3.661425505820377,0.5515342188065206,2.9351592409628272e+20,20260904-wall-and-heating:c0018,False,231.52658260145162,3217.716882453719,5.472991661673514,0.03264903889255957,118.9569450604638,542.0342445778656,0.9532219763915042,4.65384674041679e+19,violated,violated,satisfied,satisfied,False,False,False,0.9610953571762212,False,executed_in_both,violated,violated,violated->violated,520.9465958943072,4.364625419096953e-16,27.960171623728343,493.2982867268553,5.19540768934709,242.05928057332082,False,False,,52.247130288453945,507.50481446753105,5.279815495008384,238.7076230406331,False,False,,above_both,4.668826835237111,violated,7.429524442159925,violated,False,False
20260905-stored-energy-basis:c0024,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,207.31247884182272,203.68741819146175,3752.2921631293775,4.848107610577834,6.382246938179879,1.3164408570995383,0.034538497480734905,8.614911873840445,23.83458951762523,571653678.0811784,0.0019055122602705946,374.80316228097826,264145000.0,13349828795.603645,4034721191.1238365,5337994110.541879,13349828795.603645,247249209.15752655,890256779.7807848,733494.3937001177,0.7776311123836792,101.66241947029346,21002241.81659488,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,52.48651647592169,False,False,False,1128.763543305163,2.8203233397818557,9.0,-2.332246938179879,140208393.5190327,247249209.15752655,12.735717105555226,29.41771289409076,4559312727.272729,213.90561672200332,0.1133750491232097,573.402740963717,1.0076301582865372,3.661425505820377,0.5673785971230914,3.228320208842702e+20,20260904-wall-and-heating:c0019,False,203.5470262079939,3847.611441109221,6.54437481724381,0.03615311710994198,103.57198820842063,600.2084038770379,0.9403713484416689,5.489854047196218e+19,violated,violated,satisfied,satisfied,False,False,False,0.9553394075454956,False,executed_in_both,violated,violated,violated->violated,573.4027409637171,1.9826699385939937e-16,5.299182630881546,546.1273274665804,6.195804256275214,210.85002897333496,False,False,,31.39059457185556,561.8901256819513,6.301593383790769,208.15993251383654,False,False,,above_both,5.575323752164509,violated,8.872036927357437,violated,False,False
20260905-stored-energy-basis:c0025,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,1753.5031778231796,1717.1126959377361,964.73986620371,1.2464814796482524,1.640919147426846,1.3164408570995383,0.015249604453717824,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10010090691.202038,4340897282.748748,5748609042.122021,10010090691.202038,20234655.832498077,424106710.6425898,188586.40331707668,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,65.65051343517678,False,False,False,84.3126540885343,10.969461858145854,2.0,2.4090808525731537,66793448.7333878,20234655.832498077,-74.16276608152741,32.231463784729954,4910029090.90909,1849.2653416484225,0.09828356731720167,293.61907743556384,2.0731505650602586,4.267692568193456,0.5459057949963346,2.2912133530157302e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,293.61907743556384,0.0,,,,,,,,,,,,,,,,1.4334537015954902,satisfied,2.281061107756302,satisfied,False,False
20260905-stored-energy-basis:c0026,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,882.9152505159992,864.8630153469122,1211.1534448118628,1.564857419970444,2.0600422431844634,1.3164408570995383,0.017217839007887453,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10403342245.188757,4340897282.748748,5748609042.122021,10403342245.188757,28778130.03541366,477644806.18904746,236755.0881057168,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,67.1457216360933,False,False,False,176.63813009164394,8.73768489920632,2.0,1.9899577568155364,75225274.85268529,28778130.03541366,-35.314375605237835,21.880391082921086,4910029090.90909,928.6243065911416,0.10615791480675832,331.5158776919923,2.0384746491174854,4.267692568193456,0.5662769132266443,2.584472749241273e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,331.5158776919922,1.7146514748117316e-16,,,,,,,,,,,,,,,,1.7995860329660103,satisfied,2.8636890785459124,satisfied,False,False
20260905-stored-energy-basis:c0027,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,597.6026687429863,585.6105889736831,1476.9088133421176,1.9082237061524139,2.512063651264941,1.3164408570995383,0.01915209727344237,9.2775974025974,25.668019480519476,638866369.6609063,0.0021295545655363544,374.80316228097826,264145000.0,10806677263.553967,4340897282.748748,5748609042.122021,10806677263.553967,45596687.46475473,530985076.5311121,288704.6870276943,0.7970642748747315,109.48260558339294,21002241.81659488,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,False,False,67.50906583903969,False,False,False,276.2105280030219,7.165423531738999,3.0,1.5379363487350588,83625945.06872492,45596687.46475473,-18.49075257662333,22.170221543751154,4910029090.90909,626.8338579077922,0.11341334651202742,368.7584913727613,2.0091627265136456,4.267692568193456,0.5855279637001909,2.8722293799045985e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,368.7584913727613,0.0,,,,,,,,,,,,,,,,2.1944572620752756,satisfied,3.4920493822589176,satisfied,False,False
