arm_id,B,density_scale,lcoe,lcoe_1cfe,beta,B_peak,p_fus,wall_load,magnet_capital,p_cryo,total_capital,cas72,fuel,beta_ok,net_positive,peak_field_ok,recirc_ok,tbr_ok,wall_load_ok,feasible
arm-nb3sn,4.25,0.42,725.8119419941104,711.0654432629786,0.05054106763450093,11.758333333333333,484.7572330782045,0.5523498041677134,418051624.2298738,7.008274999999999,2931467961.2301416,0.0,94759.86871766,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.43,646.9447593430018,633.8414245221209,0.05174442638770333,11.758333333333333,508.1157165315195,0.578965299266498,418051624.2298738,7.008274999999999,2978967903.719425,0.0,99325.96216493957,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.44,584.1393910862871,572.3416266767891,0.052947785140905715,11.758333333333333,532.0238113602064,0.6062070413087831,418051624.2298738,7.008274999999999,3026947457.103062,0.0,103999.49310509626,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.45,532.9369173050519,522.2012375602127,0.05415114389410813,11.758333333333333,556.4815175642655,0.634075030294569,418051624.2298738,7.008274999999999,3075415288.7266064,0.0,108780.46153813013,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.46,490.39063185269276,480.5356638821337,0.05535450264731053,11.758333333333333,581.4888351436966,0.6625692662238559,418051624.2298738,7.008274999999999,3124377332.485636,0.0,113668.86746404116,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.47,454.47471560536263,445.3617365797848,0.056557861400512936,11.758333333333333,607.0457640985,0.6916897490966435,418051624.2298738,7.008274999999999,3173837632.279544,0.0,118664.71088282936,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.48,428.29534671113043,419.8158904409354,0.05776122015371534,11.758333333333333,633.1523044286753,0.7214364789129318,418051624.2298738,7.008274999999999,3223798891.057371,3943656.140497649,123767.99179449471,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.49,401.806987126666,393.8746472666999,0.058964578906917746,11.758333333333333,659.808456134223,0.7518094556727213,418051624.2298738,7.008274999999999,3274262840.8441243,4370824.147263338,128978.71019903726,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.5,378.6753745259514,371.22020725578517,0.060167937660120144,11.758333333333333,687.0142192151426,0.7828086793760113,418051624.2298738,7.008274999999999,3325230499.340001,4819307.233841097,134296.86609645694,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.25,0.51,358.30152930414124,351.2661252062007,0.06137129641332255,11.758333333333333,714.7695936714342,0.8144341500228018,418051624.2298738,7.008274999999999,3376702352.145364,5288459.352685267,139722.45948675383,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.52,340.22090190054837,333.5575633138822,0.06257465516652495,11.758333333333333,743.0745795030982,0.8466858676130938,418051624.2298738,7.008274999999999,3428678484.7850266,5777603.768238416,145255.49036992784,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.53,324.06764789111116,317.7363183001453,0.06377801391972736,11.758333333333333,771.9291767101341,0.879563832146886,418051624.2298738,7.008274999999999,3481158679.998937,6286042.321072826,150895.958745979,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.54,309.5497268773585,303.5164440641387,0.06498137267292976,11.758333333333333,801.3333852925423,0.9130680436241794,418051624.2298738,7.008274999999999,3534142490.482071,6813063.517622105,156643.86461490733,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.55,296.4311816664494,290.6669033017626,0.06618473142613218,11.758333333333333,831.2872052503228,0.9471985020449739,418051624.2298738,7.008274999999999,3587629293.9457164,7357949.520945526,162499.20797671296,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.56,284.5192919681689,278.99899098191713,0.06738809017933456,11.758333333333333,861.7906365834752,0.981955207409269,418051624.2298738,7.008274999999999,3641618335.240099,7919982.128217568,168461.9888313957,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.57,273.65510617174,268.3570648069902,0.06859144893253695,11.758333333333333,892.8436792919989,1.0173381597170637,418051624.2298738,7.008274999999999,3696108758.870975,8498447.825469842,174532.20717895537,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.58,263.7063578867533,258.61161028113827,0.06979480768573937,11.758333333333333,924.446333375896,1.0533473589683608,418051624.2298738,7.008274999999999,3751099634.293648,9092642.01094014,180709.86301939248,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.59,254.56209439156947,249.65398170527288,0.07099816643894176,11.758333333333333,956.5985988351645,1.089982805163158,418051624.2298738,7.008274999999999,3806589975.7151723,9701872.476338495,186994.9563527066,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.6,246.12855276729965,241.3923646512574,0.07220152519214416,11.758333333333333,989.3004756698052,1.1272444983014562,418051624.2298738,7.008274999999999,3862578757.6789627,10325462.231322894,193387.48717889798,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.62,231.08601143163887,226.65593016004897,0.07460824269854899,11.758333333333333,1056.3530634652031,1.2036466254085547,418051624.2298738,7.008274999999999,3976047414.43516,11613100.721691828,206494.86130991223,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.64,218.06671200167867,213.90091308837006,0.0770149602049538,11.758333333333333,1125.6040967620897,1.282553740289657,418051624.2298738,7.008274999999999,4091497016.0828156,12950519.293652205,220031.98541243508,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.66,206.68748680116613,202.75209302740606,0.07942167771135861,11.758333333333333,1197.0535755604644,1.363965842944762,418051624.2298738,7.008274999999999,4208918905.393853,14333020.487597678,233998.8594864666,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.68,198.86918575991297,195.13638057359807,0.08182839521776343,11.758333333333333,1270.7014998603279,1.4478829333738708,418051624.2298738,7.008274999999999,4328304500.71057,21613283.553824067,248395.4835320068,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.7,190.11277594661732,186.5594446452989,0.0842351127241682,11.758333333333333,1346.547869661679,1.5343050115769814,418051624.2298738,7.008274999999999,4449645386.1985445,23982862.625298966,263221.85754905554,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.72,182.2925926151275,178.8993235948486,0.086641830230573,11.758333333333333,1424.5926849645195,1.623232077554097,418051624.2298738,7.008274999999999,4572933366.930188,26448838.717731282,278477.9815376131,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.74,175.2653349824873,172.0156723784298,0.08904854773697782,11.758333333333333,1504.8359457688484,1.7146641313052153,418051624.2298738,7.008274999999999,4698160500.8307295,29005146.104032435,294163.8554976793,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.76,168.91527956878897,165.79515504059697,0.09145526524338261,11.758333333333333,1587.2776520746654,1.8086011728303364,418051624.2298738,7.008274999999999,4825319115.298847,31645886.400712468,310279.47942925413,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.78,163.1479918787266,160.14528640429967,0.09386198274978744,11.758333333333333,1671.917803881971,1.905043202129461,418051624.2298738,7.008274999999999,4954401813.657136,34365375.38313802,326824.85333233763,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.8,157.8856798536815,154.98988142700426,0.09626870025619223,11.758333333333333,1758.756401190765,2.003990219202589,418051624.2298738,7.008274999999999,5085401474.879162,37158176.18124923,343799.97720692976,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.82,153.06370981888418,150.26564294435207,0.09867541776259704,11.758333333333333,1847.7934440010474,2.1054422240497197,418051624.2298738,7.008274999999999,5218311248.921866,40019121.1972954,361204.8510530305,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.84,150.33677229837244,147.6283819570215,0.10108213526900187,11.758333333333333,1939.028932312818,2.2093992166708536,418051624.2298738,7.008274999999999,5353124549.248637,50651582.44695927,379039.47487064,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.86,146.3477432387842,143.72192068829435,0.10348885277540666,11.758333333333333,2032.462866126078,2.315861197065992,418051624.2298738,7.008274999999999,5489835043.627806,54586371.02452809,397303.8486597583,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.88,142.65779904670953,140.10824010885545,0.10589557028181143,11.758333333333333,2128.0952454408257,2.4248281652351324,418051624.2298738,7.008274999999999,5628436643.950207,58628857.24732265,415997.97242038505,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.9,139.23353220469508,136.75462104120223,0.10830228778821625,11.758333333333333,2225.926070257062,2.536300121178276,418051624.2298738,7.008274999999999,5768923495.574993,62773114.19223027,435121.8461525205,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.92,136.0462633815309,133.63297645636334,0.11070900529462106,11.758333333333333,2325.9553405747865,2.6502770648954237,418051624.2298738,7.008274999999999,5911289966.550289,67013401.595842086,454675.46985616465,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.94,133.0712476920729,130.71907386085468,0.11311572280102587,11.758333333333333,2428.183056394,2.766758996386574,418051624.2298738,7.008274999999999,6055530636.942066,71344188.35699584,474658.8435313174,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.96,131.68663673703568,129.39151032501496,0.11552244030743068,11.758333333333333,2532.609217714701,2.8857459156517273,418051624.2298738,7.008274999999999,6201640288.425358,84391350.80625297,495071.96717797883,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,0.98,129.1565286450184,126.91477306460777,0.11792915781383549,11.758333333333333,2639.233824536892,3.007237822690885,418051624.2298738,7.008274999999999,6349613894.236281,89833742.83744644,515914.84079614904,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.0,126.78072978818317,124.58900976890392,0.12033587532024029,11.758333333333333,2748.0568768605704,3.131234717504045,418051624.2298738,7.008274999999999,6499446609.544373,95399746.5004968,537187.4643858278,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.02,124.54468996013568,122.39997086234158,0.1227425928266451,11.758333333333333,2859.078374685737,3.2577366000912074,418051624.2298738,7.008274999999999,6651133762.277478,101083380.28550409,558889.8379470153,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.04,122.43559824613554,120.33511123699388,0.1251493103330499,11.758333333333333,2972.298318012393,3.3867434704523753,418051624.2298738,7.008274999999999,6804670844.412433,106878828.60684592,581021.9614797113,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.06,120.44213835657818,118.38335046538444,0.12755602783945472,11.758333333333333,3087.7167068405365,3.518255328587544,418051624.2298738,7.008274999999999,6960053503.731777,112780459.56702161,603583.834983916,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.08,119.81435649295642,117.79494474967235,0.12996274534585953,11.758333333333333,3205.333541170169,3.6522721744967175,418051624.2298738,7.008274999999999,7117277536.037855,128918459.33359456,626575.4584596293,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.1,118.08942166836492,116.10725067660486,0.13236946285226436,11.758333333333333,3325.1488210012913,3.7887940081798956,418051624.2298738,7.008274999999999,7276338877.809917,135992393.95096433,649996.8319068518,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.12,116.4522121001738,114.5053145128613,0.13477618035866912,11.758333333333333,3447.162546333901,3.927820829637076,418051624.2298738,7.008274999999999,7437233599.2860565,143200683.2956753,673847.9553255828,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.25,1.14,114.89548911327701,112.98204857270174,0.1371828978650739,11.758333333333333,3571.3747171679956,4.069352638868255,418051624.2298738,7.008274999999999,7599957897.949779,150537380.65147525,698128.8287158215,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.25,1.16,113.41277244691098,111.53110862610829,0.13958961537147874,11.758333333333333,3697.785333503584,4.213389435873443,418051624.2298738,7.008274999999999,7764508092.39988,157996700.65425742,722839.4520775699,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.25,1.18,113.13540536211458,111.28396080530412,0.14199633287788352,11.758333333333333,3826.394395340658,4.359931220652632,418051624.2298738,7.008274999999999,7930880616.581973,176690269.95782918,747979.8254108264,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.25,1.2,111.8398198093987,110.01714831867353,0.14440305038428833,11.758333333333333,3957.201902679221,4.508977993205825,418051624.2298738,7.008274999999999,8099072014.360287,185360825.7532222,773549.9487155919,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.25,1.22,110.6017661772017,108.80652253308781,0.14680976789069317,11.758333333333333,4090.207855519273,4.66052975353302,418051624.2298738,7.008274999999999,8269078934.408881,194178652.34292027,799549.8219918661,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.25,1.24,109.41688478381201,107.64781562052855,0.14921648539709798,11.758333333333333,4225.412253860813,4.814586501634219,418051624.2298738,7.008274999999999,8440898125.402145,203137752.78289828,825979.4452396489,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.25,1.26,109.2979120521354,107.55384773579854,0.15162320290350279,11.758333333333333,4362.815097703842,4.971148237509423,418051624.2298738,7.008274999999999,8614526431.485538,223693153.62639442,852838.8184589401,violated,satisfied,satisfied,satisfied,satisfied,violated,False
arm-nb3sn,4.3,0.36,3059.4557115421253,2995.407439526897,0.04231930931692063,11.896666666666667,356.1481712411299,0.40580801938852423,422969878.6325782,7.008274999999999,2663043299.846102,0.0,69619.49538440327,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.38,1460.143989738454,1429.9785049417405,0.04467038205674956,11.896666666666667,396.81941301866635,0.4521502932075841,422969878.6325782,7.008274999999999,2753968006.7184043,0.0,77569.86985731353,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.4,967.5783554382125,947.7735839802217,0.04702145479657848,11.896666666666667,439.68910029769125,0.5009975548006472,422969878.6325782,7.008274999999999,2845933044.577804,0.0,85949.99430173244,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.41,830.0158963379649,813.0915921449769,0.048196991166492946,11.896666666666667,461.94836100026185,0.5263605560124299,422969878.6325782,7.008274999999999,2892518401.180477,0.0,90301.21276325763,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.42,727.6940123051436,712.9068500937246,0.04937252753640742,11.896666666666667,484.7572330782045,0.5523498041677134,422969878.6325782,7.008274999999999,2939551486.128321,0.0,94759.86871766,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.43,648.5904495793561,635.4515584394087,0.050548063906321876,11.896666666666667,508.1157165315195,0.578965299266498,422969878.6325782,7.008274999999999,2987051428.617605,0.0,99325.96216493957,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.44,585.5976240630949,573.7683534832064,0.05172360027623632,11.896666666666667,532.0238113602064,0.6062070413087831,422969878.6325782,7.008274999999999,3035030982.001241,0.0,103999.49310509626,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.45,534.2429614505608,523.4790636842938,0.05289913664615079,11.896666666666667,556.4815175642655,0.634075030294569,422969878.6325782,7.008274999999999,3083498813.6247854,0.0,108780.46153813013,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.46,491.5707454571205,481.6902802848844,0.05407467301606526,11.896666666666667,581.4888351436966,0.6625692662238559,422969878.6325782,7.008274999999999,3132460857.383816,0.0,113668.86746404116,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.47,455.54897149547384,446.4127824001367,0.05525020938597972,11.896666666666667,607.0457640985,0.6916897490966435,422969878.6325782,7.008274999999999,3181921157.1777234,0.0,118664.71088282936,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.48,429.2794306445821,420.77871253448967,0.05642574575589419,11.896666666666667,633.1523044286753,0.7214364789129318,422969878.6325782,7.008274999999999,3231882415.9555492,3943656.140497649,123767.99179449471,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.49,402.71338703303246,394.76146375234674,0.05760128212580865,11.896666666666667,659.808456134223,0.7518094556727213,422969878.6325782,7.008274999999999,3282346365.742304,4370824.147263338,128978.71019903726,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.5,379.5141924751215,372.0409019409408,0.0587768184957231,11.896666666666667,687.0142192151426,0.7828086793760113,422969878.6325782,7.008274999999999,3333314024.2381806,4819307.233841097,134296.86609645694,violated,satisfied,satisfied,violated,satisfied,satisfied,False
arm-nb3sn,4.3,0.51,359.0810512478918,352.028805018705,0.05995235486563757,11.896666666666667,714.7695936714342,0.8144341500228018,422969878.6325782,7.008274999999999,3384785877.0435433,5288459.352685267,139722.45948675383,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.52,340.9480070120887,334.2689587974684,0.06112789123555203,11.896666666666667,743.0745795030982,0.8466858676130938,422969878.6325782,7.008274999999999,3436762009.683205,5777603.768238416,145255.49036992784,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.53,324.7481087992423,318.40207736182475,0.0623034276054665,11.896666666666667,771.9291767101341,0.879563832146886,422969878.6325782,7.008274999999999,3489242204.8971167,6286042.321072826,150895.958745979,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.54,310.18843392193554,304.14135138446295,0.06347896397538096,11.896666666666667,801.3333852925423,0.9130680436241794,422969878.6325782,7.008274999999999,3542226015.3802505,6813063.517622105,156643.86461490733,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.55,297.0323131330521,291.25504689145185,0.06465450034529543,11.896666666666667,831.2872052503228,0.9471985020449739,422969878.6325782,7.008274999999999,3595712818.8438954,7357949.520945526,162499.20797671296,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.56,285.0864451968606,279.5538904579198,0.06583003671520987,11.896666666666667,861.7906365834752,0.981955207409269,422969878.6325782,7.008274999999999,3649701860.138278,7919982.128217568,168461.9888313957,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.57,274.1913998541437,268.88177147935784,0.06700557308512432,11.896666666666667,892.8436792919989,1.0173381597170637,422969878.6325782,7.008274999999999,3704192283.7691545,8498447.825469842,174532.20717895537,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.58,264.2145128271939,259.1087861692648,0.0681811094550388,11.896666666666667,924.446333375896,1.0533473589683608,422969878.6325782,7.008274999999999,3759183159.191827,9092642.01094014,180709.86301939248,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.59,255.04449795120402,250.12596258966374,0.06935664582495325,11.896666666666667,956.5985988351645,1.089982805163158,422969878.6325782,7.008274999999999,3814673500.6133513,9701872.476338495,186994.9563527066,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.6,246.58731079204668,241.84121087951812,0.07053218219486772,11.896666666666667,989.3004756698052,1.1272444983014562,422969878.6325782,7.008274999999999,3870662282.5771413,10325462.231322894,193387.48717889798,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.62,231.50287334448402,227.06378547198443,0.07288325493469665,11.896666666666667,1056.3530634652031,1.2036466254085547,422969878.6325782,7.008274999999999,3984130939.3333397,11613100.721691828,206494.86130991223,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.64,218.4476446023762,214.273615366742,0.07523432767452558,11.896666666666667,1125.6040967620897,1.282553740289657,422969878.6325782,7.008274999999999,4099580540.980994,12950519.293652205,220031.98541243508,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.66,207.03731089207952,203.0943589176819,0.07758540041435451,11.896666666666667,1197.0535755604644,1.363965842944762,422969878.6325782,7.008274999999999,4217002430.2920327,14333020.487597678,233998.8594864666,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.68,199.19184907892216,195.45207251994654,0.07993647315418345,11.896666666666667,1270.7014998603279,1.4478829333738708,422969878.6325782,7.008274999999999,4336388025.60875,21613283.553824067,248395.4835320068,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.7,190.41154965558698,186.85176313378406,0.08228754589401234,11.896666666666667,1346.547869661679,1.5343050115769814,422969878.6325782,7.008274999999999,4457728911.096724,23982862.625298966,263221.85754905554,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.72,182.57021564973377,179.170948384475,0.08463861863384126,11.896666666666667,1424.5926849645195,1.623232077554097,422969878.6325782,7.008274999999999,4581016891.828367,26448838.717731282,278477.9815376131,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.74,175.5241220096475,172.2688681260741,0.0869896913736702,11.896666666666667,1504.8359457688484,1.7146641313052153,422969878.6325782,7.008274999999999,4706244025.728909,29005146.104032435,294163.8554976793,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.76,169.15720301796162,166.0318515599632,0.08934076411349912,11.896666666666667,1587.2776520746654,1.8086011728303364,422969878.6325782,7.008274999999999,4833402640.197027,31645886.400712468,310279.47942925413,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.78,163.3747451639805,160.36714052202998,0.09169183685332806,11.896666666666667,1671.917803881971,1.905043202129461,422969878.6325782,7.008274999999999,4962485338.555316,34365375.38313802,326824.85333233763,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.8,158.098726725259,155.19832526796603,0.09404290959315696,11.896666666666667,1758.756401190765,2.003990219202589,422969878.6325782,7.008274999999999,5093484999.777341,37158176.18124923,343799.97720692976,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.82,153.2643233346057,150.46192206103754,0.09639398233298589,11.896666666666667,1847.7934440010474,2.1054422240497197,422969878.6325782,7.008274999999999,5226394773.820045,40019121.1972954,361204.8510530305,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.84,150.52606592264058,147.81358575663552,0.09874505507281484,11.896666666666667,1939.028932312818,2.2093992166708536,422969878.6325782,7.008274999999999,5361208074.146816,50651582.44695927,379039.47487064,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.86,146.52669589816335,143.89700694699,0.10109612781264375,11.896666666666667,2032.462866126078,2.315861197065992,422969878.6325782,7.008274999999999,5497918568.525985,54586371.02452809,397303.8486597583,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.88,142.8272754943466,140.27405489616706,0.10344720055247264,11.896666666666667,2128.0952454408257,2.4248281652351324,422969878.6325782,7.008274999999999,5636520168.848386,58628857.24732265,415997.97242038505,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.9,139.39429970597726,136.91191504519745,0.10579827329230158,11.896666666666667,2225.926070257062,2.536300121178276,422969878.6325782,7.008274999999999,5777007020.473172,62773114.19223027,435121.8461525205,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.92,136.1990054876916,133.78241845966045,0.10814934603213051,11.896666666666667,2325.9553405747865,2.6502770648954237,422969878.6325782,7.008274999999999,5919373491.448468,67013401.595842086,454675.46985616465,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.94,133.21657568858757,130.86126194166755,0.11050041877195944,11.896666666666667,2428.183056394,2.766758996386574,422969878.6325782,7.008274999999999,6063614161.840247,71344188.35699584,474658.8435313174,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.96,131.8250992204061,129.52698122702412,0.11285149151178837,11.896666666666667,2532.609217714701,2.8857459156517273,422969878.6325782,7.008274999999999,6209723813.323537,84391350.80625297,495071.96717797883,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,0.98,129.2886195817627,127.04401008183007,0.1152025642516173,11.896666666666667,2639.233824536892,3.007237822690885,422969878.6325782,7.008274999999999,6357697419.1344595,89833742.83744644,515914.84079614904,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.0,126.90689533436465,124.71244941788058,0.1175536369914462,11.896666666666667,2748.0568768605704,3.131234717504045,422969878.6325782,7.008274999999999,6507530134.442551,95399746.5004968,537187.4643858278,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.02,124.66533426212217,122.51800855756804,0.11990470973127514,11.896666666666667,2859.078374685737,3.2577366000912074,422969878.6325782,7.008274999999999,6659217287.175657,101083380.28550409,558889.8379470153,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.04,122.5510883988746,120.4481061420678,0.12225578247110407,11.896666666666667,2972.298318012393,3.3867434704523753,422969878.6325782,7.008274999999999,6812754369.310612,106878828.60684592,581021.9614797113,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.06,120.55280866118063,118.49162965860113,0.124606855210933,11.896666666666667,3087.7167068405365,3.518255328587544,422969878.6325782,7.008274999999999,6968137028.629953,112780459.56702161,603583.834983916,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.08,119.92051212838153,117.89880681638054,0.1269579279507619,11.896666666666667,3205.333541170169,3.6522721744967175,422969878.6325782,7.008274999999999,7125361060.936031,128918459.33359456,626575.4584596293,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.1,118.19134187071171,116.20696881980717,0.12930900069059087,11.896666666666667,3325.1488210012913,3.7887940081798956,422969878.6325782,7.008274999999999,7284422402.7080965,135992393.95096433,649996.8319068518,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.12,116.55015292618366,114.60113925700938,0.13166007343041974,11.896666666666667,3447.162546333901,3.927820829637076,422969878.6325782,7.008274999999999,7445317124.184235,143200683.2956753,673847.9553255828,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False
arm-nb3sn,4.3,1.14,114.98968585115004,113.07421012242523,0.13401114617024865,11.896666666666667,3571.3747171679956,4.069352638868255,422969878.6325782,7.008274999999999,7608041422.847958,150537380.65147525,698128.8287158215,violated,satisfied,satisfied,satisfied,satisfied,violated,False
