frequency_hz,eta,gain,eta_g,lcoe_per_mwh,f_recirc,p_net_mw,power_positive,viable,attractive
10.0,0.29,245.0,71.05,41.90431126940023,0.02932207365704902,1605.2,True,True,True
10.0,0.29,250.0,72.5,41.65142621861754,0.028735632183908042,1640.0000000000002,True,True,True
10.0,0.29,255.0,73.95,41.40905036268467,0.02817218841559612,1674.8,True,True,True
10.0,0.29,260.0,75.4,41.176541937479996,0.027630415561450045,1709.6,True,True,True
10.0,0.29,265.0,76.85,40.95331039051096,0.027109086965950983,1744.4,True,True,True
10.0,0.29,270.0,78.3,40.738811372582525,0.026607066836951892,1779.2000000000003,True,True,True
10.0,0.29,275.0,79.75,40.532542305948375,0.026123301985370946,1814.0,True,True,True
10.0,0.29,280.0,81.2,40.33403845298673,0.025656814449917895,1848.8000000000002,True,True,True
10.0,0.29,285.0,82.65,40.14286942066966,0.02520669489816495,1883.5999999999997,True,True,True
10.0,0.29,290.0,84.1,39.958636045488376,0.024772096710265555,1918.4,True,True,True
10.0,0.29,295.0,85.55,39.78096761138461,0.024352230664328848,1953.2,True,True,True
10.0,0.29,300.0,87.0,39.609519359883265,0.0239463601532567,1988.0000000000002,True,True,True
10.0,0.3,10.0,3.0,nan,0.6944444444444443,-27.999999999999993,False,False,False
10.0,0.3,15.0,4.5,2421.247433038734,0.46296296296296285,8.000000000000007,True,False,False
10.0,0.3,20.0,6.0,464.7614113885047,0.34722222222222215,44.000000000000014,True,False,False
10.0,0.3,25.0,7.5,269.1128092234817,0.2777777777777778,80.00000000000003,True,False,False
10.0,0.3,30.0,9.0,194.90127047123167,0.23148148148148143,116.00000000000001,True,False,False
10.0,0.3,35.0,10.5,155.84256586478418,0.19841269841269837,152.00000000000006,True,True,False
10.0,0.3,40.0,12.0,131.74251408633793,0.17361111111111108,188.00000000000003,True,True,False
10.0,0.3,45.0,13.5,115.38890752239222,0.15432098765432095,224.00000000000003,True,True,False
10.0,0.3,50.0,15.0,103.56399200692378,0.1388888888888889,260.00000000000006,True,True,False
10.0,0.3,55.0,16.5,94.61540729251523,0.12626262626262624,296.00000000000006,True,True,True
10.0,0.3,60.0,18.0,87.60747950412302,0.11574074074074071,332.0,True,True,True
10.0,0.3,65.0,19.5,81.97066802215535,0.10683760683760682,368.00000000000006,True,True,True
10.0,0.3,70.0,21.0,77.33843680430073,0.09920634920634919,404.0000000000001,True,True,True
10.0,0.3,75.0,22.5,73.46420705845868,0.09259259259259257,440.00000000000006,True,True,True
10.0,0.3,80.0,24.0,70.17599525736587,0.08680555555555554,476.00000000000006,True,True,True
10.0,0.3,85.0,25.5,67.35018824080173,0.08169934640522875,512.0,True,True,True
10.0,0.3,90.0,27.0,64.89565513882265,0.07716049382716048,548.0,True,True,True
10.0,0.3,95.0,28.5,62.74373570695058,0.07309941520467836,584.0000000000001,True,True,True
10.0,0.3,100.0,30.0,60.84171659619913,0.06944444444444445,620.0000000000001,True,True,True
10.0,0.3,105.0,31.5,59.14845568053017,0.06613756613756612,656.0,True,True,True
10.0,0.3,110.0,33.0,57.63137220117358,0.06313131313131312,692.0000000000001,True,True,True
10.0,0.3,115.0,34.5,56.264329945050065,0.06038647342995168,728.0000000000001,True,True,True
10.0,0.3,120.0,36.0,55.02611889630991,0.05787037037037036,764.0,True,True,True
10.0,0.3,125.0,37.5,53.89934684195638,0.055555555555555546,800.0000000000001,True,True,True
10.0,0.3,130.0,39.0,52.86961735687731,0.05341880341880341,836.0000000000001,True,True,True
10.0,0.3,135.0,40.5,51.924911407263494,0.051440329218106984,872.0000000000001,True,True,True
10.0,0.3,140.0,42.0,51.05511606158379,0.049603174603174593,908.0000000000002,True,True,True
10.0,0.3,145.0,43.5,50.25166103887968,0.0478927203065134,944.0000000000001,True,True,True
10.0,0.3,150.0,45.0,49.507235364782396,0.04629629629629629,980.0000000000001,True,True,True
10.0,0.3,155.0,46.5,48.81556426601483,0.04480286738351254,1016.0,True,True,True
10.0,0.3,160.0,48.0,48.17123187362681,0.04340277777777777,1052.0000000000002,True,True,True
10.0,0.3,165.0,49.5,47.569539124852696,0.042087542087542076,1088.0000000000002,True,True,True
10.0,0.3,170.0,51.0,47.00638897208546,0.04084967320261437,1124.0,True,True,True
10.0,0.3,175.0,52.5,46.47819296673136,0.03968253968253968,1160.0000000000002,True,True,True
10.0,0.3,180.0,54.0,45.981794714207965,0.03858024691358024,1196.0,True,True,True
10.0,0.3,185.0,55.5,45.51440674916968,0.03753753753753753,1232.0000000000002,True,True,True
10.0,0.3,190.0,57.0,45.073558163849654,0.03654970760233918,1268.0000000000002,True,True,True
10.0,0.3,195.0,58.5,44.65705091146143,0.03561253561253561,1304.0,True,True,True
10.0,0.3,200.0,60.0,44.26292315323136,0.034722222222222224,1340.0000000000002,True,True,True
10.0,0.3,205.0,61.5,43.88941835909473,0.033875338753387524,1376.0000000000002,True,True,True
10.0,0.3,210.0,63.0,43.534959135197376,0.03306878306878306,1412.0,True,True,True
10.0,0.3,215.0,64.5,43.19812495558219,0.032299741602067174,1448.0000000000002,True,True,True
10.0,0.3,220.0,66.0,42.87763313508581,0.03156565656565656,1484.0000000000002,True,True,True
10.0,0.3,225.0,67.5,42.57232250608662,0.030864197530864192,1520.0000000000002,True,True,True
10.0,0.3,230.0,69.0,42.281139361205646,0.03019323671497584,1556.0000000000002,True,True,True
10.0,0.3,235.0,70.5,42.003125303279106,0.029550827423167846,1592.0000000000002,True,True,True
10.0,0.3,240.0,72.0,41.73740670737387,0.02893518518518518,1628.0,True,True,True
10.0,0.3,245.0,73.5,41.48318555071453,0.028344671201814053,1664.0,True,True,True
10.0,0.3,250.0,75.0,41.239731407749005,0.027777777777777773,1700.0000000000002,True,True,True
10.0,0.3,255.0,76.5,41.00637444121983,0.02723311546840958,1736.0000000000002,True,True,True
10.0,0.3,260.0,78.0,40.782499247597045,0.026709401709401705,1772.0000000000002,True,True,True
10.0,0.3,265.0,79.5,40.56753943779109,0.026205450733752612,1808.0000000000002,True,True,True
10.0,0.3,270.0,81.0,40.36097285266303,0.025720164609053492,1844.0000000000002,True,True,True
10.0,0.3,275.0,82.5,40.16231732824199,0.02525252525252525,1880.0000000000005,True,True,True
10.0,0.3,280.0,84.0,39.971126938350345,0.024801587301587297,1916.0000000000005,True,True,True
10.0,0.3,285.0,85.5,39.786988653003895,0.024366471734892783,1952.0,True,True,True
10.0,0.3,290.0,87.0,39.609519359883265,0.0239463601532567,1988.0000000000002,True,True,True
10.0,0.3,295.0,88.5,39.43836320367206,0.02354048964218455,2024.0000000000002,True,True,True
10.0,0.3,300.0,90.0,39.27318920437698,0.023148148148148143,2060.0000000000005,True,True,True
10.0,0.31,10.0,3.1,nan,0.6720430107526881,-25.6,False,False,False
10.0,0.31,15.0,4.65,1679.132045516236,0.4480286738351254,11.599999999999989,True,False,False
10.0,0.31,20.0,6.2,421.9966896038005,0.33602150537634407,48.8,True,False,False
10.0,0.31,25.0,7.75,252.42959508537908,0.2688172043010753,85.99999999999999,True,False,False
10.0,0.31,30.0,9.3,185.26340829561482,0.2240143369175627,123.19999999999997,True,False,False
10.0,0.31,35.0,10.85,149.25161238589078,0.19201228878648233,160.4,True,True,False
10.0,0.31,40.0,12.4,126.79891372152844,0.16801075268817203,197.6,True,True,False
10.0,0.31,45.0,13.95,111.46069879067784,0.14934289127837516,234.8,True,True,False
10.0,0.31,50.0,15.5,100.31793676738344,0.13440860215053765,272.0,True,True,False
10.0,0.31,55.0,17.05,91.85635680920258,0.12218963831867057,309.19999999999993,True,True,True
10.0,0.31,60.0,18.6,85.21216007529613,0.11200716845878135,346.3999999999999,True,True,True
10.0,0.31,65.0,20.15,79.85661880802844,0.1033912324234905,383.6000000000001,True,True,True
10.0,0.31,70.0,21.7,75.44796981805337,0.09600614439324116,420.8,True,True,True
10.0,0.31,75.0,23.25,71.75548564217029,0.08960573476702509,458.0,True,True,True
10.0,0.31,80.0,24.8,68.61776887881892,0.08400537634408602,495.2,True,True,True
10.0,0.31,85.0,26.35,65.91853094190134,0.07906388361796331,532.4,True,True,True
10.0,0.31,90.0,27.9,63.57186200517102,0.07467144563918758,569.6,True,True,True
10.0,0.31,95.0,29.45,61.51291912132919,0.07074136955291455,606.8,True,True,True
10.0,0.31,100.0,31.0,59.69184168866411,0.06720430107526883,644.0,True,True,True
10.0,0.31,105.0,32.55,58.06966055809869,0.06400409626216079,681.1999999999999,True,True,True
10.0,0.31,110.0,34.1,56.615478141500496,0.06109481915933528,718.3999999999999,True,True,True
10.0,0.31,115.0,35.65,55.304481500173516,0.0584385226741468,755.5999999999999,True,True,True
10.0,0.31,120.0,37.2,54.116514816105266,0.056003584229390675,792.7999999999998,True,True,True
10.0,0.31,125.0,38.75,53.03503574805467,0.05376344086021505,830.0000000000001,True,True,True
10.0,0.31,130.0,40.3,52.04634040078704,0.05169561621174525,867.2000000000002,True,True,True
10.0,0.31,135.0,41.85,51.13897956682846,0.04978096375945838,904.3999999999999,True,True,True
10.0,0.31,140.0,43.4,50.303313344219205,0.04800307219662058,941.6,True,True,True
10.0,0.31,145.0,44.95,49.53116731670816,0.04634779384501297,978.7999999999998,True,True,True
10.0,0.31,150.0,46.5,48.81556426601483,0.044802867383512544,1016.0,True,True,True
10.0,0.31,155.0,48.05,48.1505127411206,0.043357613596947626,1053.1999999999998,True,True,True
10.0,0.31,160.0,49.6,47.530838906479595,0.04200268817204301,1090.4,True,True,True
10.0,0.31,165.0,51.15,46.95205167462087,0.04072987943955686,1127.6,True,True,True
10.0,0.31,170.0,52.7,46.410233682159706,0.039531941808981653,1164.8,True,True,True
10.0,0.31,175.0,54.25,45.90195251052976,0.03840245775729647,1202.0,True,True,True
10.0,0.31,180.0,55.8,45.424187897299795,0.03733572281959379,1239.2,True,True,True
10.0,0.31,185.0,57.35,44.97427167581561,0.03632664922987504,1276.4,True,True,True
10.0,0.31,190.0,58.9,44.549837919981876,0.03537068477645727,1313.6,True,True,True
10.0,0.31,195.0,60.45,44.14878132689171,0.03446374414116349,1350.8,True,True,True
10.0,0.31,200.0,62.0,43.769222291817336,0.03360215053763441,1388.0,True,True,True
10.0,0.31,205.0,63.55,43.40947745279231,0.032782585890375034,1425.2,True,True,True
10.0,0.31,210.0,65.1,43.06803473085117,0.032002048131080395,1462.3999999999999,True,True,True
10.0,0.31,215.0,66.65,42.743532085272,0.0312578144536134,1499.6,True,True,True
10.0,0.31,220.0,68.2,42.43473935434085,0.03054740957966764,1536.7999999999997,True,True,True
10.0,0.31,225.0,69.75,42.14054267117419,0.029868578255675026,1573.9999999999998,True,True,True
10.0,0.31,230.0,71.3,41.85993103842186,0.0292192613370734,1611.1999999999998,True,True,True
10.0,0.31,235.0,72.85,41.591984720809535,0.028597574925646307,1648.3999999999999,True,True,True
10.0,0.31,240.0,74.4,41.33586517469126,0.028001792114695338,1685.5999999999997,True,True,True
10.0,0.31,245.0,75.95,41.09080628229435,0.027430326969497473,1722.7999999999997,True,True,True
10.0,0.31,250.0,77.5,40.856106697621506,0.026881720430107524,1760.0000000000002,True,True,True
10.0,0.31,255.0,79.05,40.63112314293957,0.026354627872654437,1797.1999999999998,True,True,True
10.0,0.31,260.0,80.6,40.415264520915905,0.025847808105872627,1834.4000000000003,True,True,True
10.0,0.31,265.0,82.15,40.20798672891925,0.025360113613308987,1871.5999999999997,True,True,True
10.0,0.31,270.0,83.7,40.008788079695314,0.02489048187972919,1908.7999999999997,True,True,True
10.0,0.31,275.0,85.25,39.817205247276235,0.024437927663734114,1946.0,True,True,True
10.0,0.31,280.0,86.8,39.632809669159286,0.02400153609831029,1983.2,True,True,True
10.0,0.31,285.0,88.35,39.455204345948246,0.023580456517638182,2020.3999999999999,True,True,True
10.0,0.31,290.0,89.9,39.28402098815658,0.023173896922506484,2057.6,True,True,True
10.0,0.31,295.0,91.45,39.11891746701743,0.0227811190085657,2094.8,True,True,True
10.0,0.31,300.0,93.0,38.95957553216944,0.022401433691756272,2132.0,True,True,True
10.0,0.32,10.0,3.2,nan,0.6510416666666666,-23.2,False,False,False
10.0,0.32,15.0,4.8,1288.5449994517608,0.4340277777777778,15.19999999999999,True,False,False
10.0,0.32,20.0,6.4,386.8913209745654,0.3255208333333333,53.6,True,False,False
10.0,0.32,25.0,8.0,237.92245235659408,0.2604166666666667,92.0,True,False,False
10.0,0.32,30.0,9.6,176.68984991853227,0.2170138888888889,130.39999999999998,True,False,False
10.0,0.32,35.0,11.2,143.31663058025208,0.1860119047619047,168.80000000000004,True,True,False
10.0,0.32,40.0,12.8,122.31340759901788,0.16276041666666666,207.2,True,True,False
10.0,0.32,45.0,14.4,107.87796769986343,0.1446759259259259,245.59999999999994,True,True,False
10.0,0.32,50.0,16.0,97.34619605512819,0.13020833333333334,284.0,True,True,True
10.0,0.32,55.0,17.6,89.32323353668225,0.11837121212121211,322.4,True,True,True
10.0,0.32,60.0,19.2,83.00804131041106,0.10850694444444445,360.79999999999995,True,True,True
10.0,0.32,65.0,20.8,77.90779588518599,0.10016025641025639,399.2,True,True,True
10.0,0.32,70.0,22.4,73.70265751813574,0.09300595238095236,437.6000000000001,True,True,True
10.0,0.32,75.0,24.0,70.17599525736587,0.08680555555555555,476.0,True,True,True
10.0,0.32,80.0,25.6,67.17586422059895,0.08138020833333333,514.4,True,True,True
10.0,0.32,85.0,27.2,64.59253865348418,0.07659313725490195,552.8,True,True,True
10.0,0.32,90.0,28.8,62.34480071078485,0.07233796296296295,591.1999999999999,True,True,True
10.0,0.32,95.0,30.4,60.371246811921786,0.06853070175438596,629.6,True,True,True
10.0,0.32,100.0,32.0,58.62459252298788,0.06510416666666667,668.0,True,True,True
10.0,0.32,105.0,33.6,57.06783496308869,0.062003968253968256,706.4,True,True,True
10.0,0.32,110.0,35.2,55.671602350289746,0.05918560606060606,744.8,True,True,True
10.0,0.32,115.0,36.8,54.41228325212686,0.056612318840579705,783.1999999999999,True,True,True
10.0,0.32,120.0,38.4,53.270680447463135,0.054253472222222224,821.5999999999999,True,True,True
10.0,0.32,125.0,40.0,52.231025428146104,0.05208333333333333,860.0,True,True,True
10.0,0.32,130.0,41.6,51.280245637550756,0.050080128205128194,898.4,True,True,True
10.0,0.32,135.0,43.2,50.40741192714086,0.0482253086419753,936.8,True,True,True
10.0,0.32,140.0,44.8,49.60331655651713,0.04650297619047618,975.2000000000002,True,True,True
10.0,0.32,145.0,46.4,48.860147117684946,0.04489942528735632,1013.5999999999999,True,True,True
10.0,0.32,150.0,48.0,48.171231873626816,0.043402777777777776,1052.0,True,True,True
10.0,0.32,155.0,49.6,47.53083890647961,0.04200268817204301,1090.3999999999999,True,True,True
10.0,0.32,160.0,51.2,46.93401626168967,0.040690104166666664,1128.8,True,True,True
10.0,0.32,165.0,52.8,46.37646364698874,0.039457070707070704,1167.2,True,True,True
10.0,0.32,170.0,54.4,45.85442865074254,0.038296568627450976,1205.6,True,True,True
10.0,0.32,175.0,56.0,45.364622181595784,0.03720238095238095,1244.0,True,True,True
10.0,0.32,180.0,57.6,44.90414910049525,0.036168981481481476,1282.3999999999999,True,True,True
10.0,0.32,185.0,59.2,44.47045095324428,0.035191441441441436,1320.8,True,True,True
10.0,0.32,190.0,60.8,44.06125841054664,0.03426535087719298,1359.2,True,True,True
10.0,0.32,195.0,62.4,43.67455154850097,0.033386752136752136,1397.6,True,True,True
10.0,0.32,200.0,64.0,43.30852650191846,0.032552083333333336,1436.0,True,True,True
10.0,0.32,205.0,65.6,42.9615673286251,0.031758130081300816,1474.4,True,True,True
10.0,0.32,210.0,67.2,42.63222215884109,0.031001984126984128,1512.8,True,True,True
10.0,0.32,215.0,68.8,42.31918288709692,0.03028100775193799,1551.2,True,True,True
10.0,0.32,220.0,70.4,42.02126780764639,0.02959280303030303,1589.6,True,True,True
10.0,0.32,225.0,72.0,41.73740670737387,0.02893518518518519,1628.0,True,True,True
10.0,0.32,230.0,73.6,41.46662801978793,0.028306159420289852,1666.3999999999999,True,True,True
10.0,0.32,235.0,75.2,41.20804771512468,0.02770390070921986,1704.7999999999997,True,True,True
10.0,0.32,240.0,76.8,40.96085965885412,0.027126736111111112,1743.1999999999998,True,True,True
10.0,0.32,245.0,78.4,40.72432721704336,0.026573129251700682,1781.6,True,True,True
10.0,0.32,250.0,80.0,40.49777592442549,0.026041666666666664,1820.0,True,True,True
10.0,0.32,255.0,81.6,40.28058706146381,0.025531045751633983,1858.4,True,True,True
10.0,0.32,260.0,83.2,40.07219201159548,0.025040064102564097,1896.8,True,True,True
10.0,0.32,265.0,84.8,39.87206729028745,0.02456761006289308,1935.2,True,True,True
10.0,0.32,270.0,86.4,39.67973015440525,0.02411265432098765,1973.6,True,True,True
10.0,0.32,275.0,88.0,39.494734714365876,0.023674242424242424,2012.0,True,True,True
10.0,0.32,280.0,89.6,39.31666848316138,0.02325148809523809,2050.4,True,True,True
10.0,0.32,285.0,91.2,39.145149306034114,0.022843567251461985,2088.7999999999997,True,True,True
10.0,0.32,290.0,92.8,38.97982262270309,0.02244971264367816,2127.2,True,True,True
10.0,0.32,295.0,94.4,38.8203590208644,0.02206920903954802,2165.6,True,True,True
10.0,0.32,300.0,96.0,38.66645204544188,0.021701388888888888,2204.0,True,True,True
10.0,0.33,10.0,3.3,nan,0.6313131313131313,-20.799999999999997,False,False,False
10.0,0.33,15.0,4.95,1047.5444816672975,0.4208754208754208,18.799999999999997,True,False,False
10.0,0.33,20.0,6.6,357.55669787342373,0.31565656565656564,58.400000000000006,True,False,False
10.0,0.33,25.0,8.25,225.19169445174194,0.2525252525252525,98.0,True,False,False
10.0,0.33,30.0,9.9,169.01352439486536,0.2104377104377104,137.6,True,False,False
10.0,0.33,35.0,11.55,137.9443332798884,0.18037518037518036,177.20000000000002,True,True,False
10.0,0.33,40.0,13.2,118.2251418711208,0.15782828282828282,216.80000000000004,True,True,False
10.0,0.33,45.0,14.85,104.59705794899283,0.14029180695847362,256.4,True,True,False
10.0,0.33,50.0,16.5,94.61540729251524,0.12626262626262624,296.0,True,True,True
10.0,0.33,55.0,18.15,86.98937860264384,0.11478420569329659,335.6,True,True,True
10.0,0.33,60.0,19.8,80.97310863408858,0.1052188552188552,375.2,True,True,True
10.0,0.33,65.0,21.45,76.10555752163162,0.09712509712509713,414.79999999999995,True,True,True
10.0,0.33,70.0,23.1,72.08640000095853,0.09018759018759018,454.40000000000003,True,True,True
10.0,0.33,75.0,24.75,68.71160943501683,0.08417508417508417,494.00000000000006,True,True,True
10.0,0.33,80.0,26.4,65.83772481514445,0.07891414141414141,533.6,True,True,True
10.0,0.33,85.0,28.05,63.36092962635003,0.07427213309566251,573.2,True,True,True
10.0,0.33,90.0,29.7,61.20424243192984,0.07014590347923681,612.7999999999998,True,True,True
10.0,0.33,95.0,31.35,59.30937256705909,0.06645401382243488,652.4000000000001,True,True,True
10.0,0.33,100.0,33.0,57.63137220117359,0.06313131313131312,692.0,True,True,True
10.0,0.33,105.0,34.65,56.13502523739049,0.06012506012506012,731.6000000000001,True,True,True
10.0,0.33,110.0,36.3,54.79234876055193,0.057392102846648294,771.2,True,True,True
10.0,0.33,115.0,37.95,53.58082667069612,0.05489679402722881,810.8,True,True,True
10.0,0.33,120.0,39.6,52.48213683568105,0.0526094276094276,850.4,True,True,True
10.0,0.33,125.0,41.25,51.48121805115272,0.050505050505050504,890.0,True,True,True
10.0,0.33,130.0,42.9,50.565575479764085,0.04856254856254857,929.5999999999999,True,True,True
10.0,0.33,135.0,44.55,49.72475636241379,0.046763935652824544,969.2,True,True,True
10.0,0.33,140.0,46.2,48.94994921383248,0.04509379509379509,1008.8000000000001,True,True,True
10.0,0.33,145.0,47.85,48.23367385289677,0.04353883664228491,1048.4,True,True,True
10.0,0.33,150.0,49.5,47.569539124852696,0.04208754208754208,1088.0,True,True,True
10.0,0.33,155.0,51.15,46.95205167462087,0.04072987943955685,1127.6,True,True,True
10.0,0.33,160.0,52.8,46.37646364698874,0.039457070707070704,1167.2,True,True,True
10.0,0.33,165.0,54.45,45.83865037224727,0.03826140189776553,1206.8000000000002,True,True,True
10.0,0.33,170.0,56.1,45.33501136849388,0.037136066547831255,1246.4,True,True,True
10.0,0.33,175.0,57.75,44.86238963464505,0.03607503607503608,1286.0000000000002,True,True,True
10.0,0.33,180.0,59.4,44.418005409336374,0.035072951739618406,1325.5999999999997,True,True,True
10.0,0.33,185.0,61.05,43.99940145845228,0.03412503412503412,1365.2,True,True,True
10.0,0.33,190.0,62.7,43.604397616416435,0.03322700691121744,1404.8000000000002,True,True,True
10.0,0.33,195.0,64.35,43.23105280532025,0.03237503237503237,1444.4,True,True,True
10.0,0.33,200.0,66.0,42.87763313508581,0.03156565656565656,1484.0,True,True,True
10.0,0.33,205.0,67.65,42.542584978294904,0.030795762503079575,1523.6,True,True,True
10.0,0.33,210.0,69.3,42.224512137533814,0.03006253006253006,1563.2000000000003,True,True,True
10.0,0.33,215.0,70.95,41.9221563974642,0.029363401456424708,1602.8000000000002,True,True,True
10.0,0.33,220.0,72.6,41.6343808903546,0.028696051423324147,1642.4,True,True,True
10.0,0.33,225.0,74.25,41.36015581140377,0.028058361391694726,1682.0,True,True,True
10.0,0.33,230.0,75.9,41.098546105508774,0.027448397013614404,1721.6,True,True,True
10.0,0.33,235.0,77.55,40.84870081518662,0.02686438856651623,1761.2000000000003,True,True,True
10.0,0.33,240.0,79.2,40.6098438339457,0.0263047138047138,1800.8,True,True,True
10.0,0.33,245.0,80.85,40.381265853418924,0.025767882910740048,1840.4,True,True,True
10.0,0.33,250.0,82.5,40.162317328242,0.025252525252525252,1880.0,True,True,True
10.0,0.33,255.0,84.15,39.952402311709584,0.024757377698554166,1919.5999999999997,True,True,True
10.0,0.33,260.0,85.8,39.750973039005956,0.024281274281274284,1959.1999999999998,True,True,True
10.0,0.33,265.0,87.45,39.55752515433422,0.0238231370306842,1998.8,True,True,True
10.0,0.33,270.0,89.1,39.37159349438088,0.023381967826412272,2038.4,True,True,True
10.0,0.33,275.0,90.75,39.19274835390219,0.02295684113865932,2078.0,True,True,True
10.0,0.33,280.0,92.4,39.02059217032089,0.022546897546897544,2117.6000000000004,True,True,True
10.0,0.33,285.0,94.05,38.85475657349077,0.022151337940811623,2157.2,True,True,True
10.0,0.33,290.0,95.7,38.694899754550725,0.021769418321142455,2196.8,True,True,True
10.0,0.33,295.0,97.35,38.54070411431756,0.021400445129258684,2236.4,True,True,True
10.0,0.33,300.0,99.0,38.39187415717159,0.02104377104377104,2276.0,True,True,True
10.0,0.34,10.0,3.4,nan,0.6127450980392156,-18.39999999999999,False,False,False
10.0,0.34,15.0,5.1,884.0084160278406,0.4084967320261437,22.399999999999995,True,False,False
10.0,0.34,20.0,6.8,332.67796688891127,0.3063725490196078,63.20000000000002,True,False,False
10.0,0.34,25.0,8.5,213.92987015129583,0.24509803921568626,104.0,True,False,False
10.0,0.34,30.0,10.2,162.1005903597399,0.20424836601307186,144.8,True,True,False
10.0,0.34,35.0,11.9,133.0583215110232,0.1750700280112045,185.60000000000002,True,True,False
10.0,0.34,40.0,13.6,114.48358419081926,0.1531862745098039,226.40000000000003,True,True,False
10.0,0.34,45.0,15.3,101.58137144145606,0.13616557734204793,267.2,True,True,False
10.0,0.34,50.0,17.0,92.09740726465138,0.12254901960784313,308.0,True,True,True
10.0,0.34,55.0,18.7,84.83216865214506,0.11140819964349374,348.80000000000007,True,True,True
10.0,0.34,60.0,20.4,79.08860219256613,0.10212418300653593,389.6,True,True,True
10.0,0.34,65.0,22.1,74.43396469000777,0.0942684766214178,430.4,True,True,True
10.0,0.34,70.0,23.8,70.58539344425914,0.08753501400560225,471.20000000000005,True,True,True
10.0,0.34,75.0,25.5,67.35018824080173,0.08169934640522875,512.0,True,True,True
10.0,0.34,80.0,27.2,64.59253865348418,0.07659313725490195,552.8,True,True,True
10.0,0.34,85.0,28.9,62.213972971700855,0.07208765859284891,593.6,True,True,True
10.0,0.34,90.0,30.6,60.141351425531525,0.06808278867102396,634.4,True,True,True
10.0,0.34,95.0,32.3,58.31921257806985,0.06449948400412796,675.2000000000002,True,True,True
10.0,0.34,100.0,34.0,56.70473648193902,0.061274509803921566,716.0,True,True,True
10.0,0.34,105.0,35.7,55.26433708961933,0.05835667600373482,756.8,True,True,True
10.0,0.34,110.0,37.4,53.97130052379575,0.05570409982174687,797.6000000000001,True,True,True
10.0,0.34,115.0,39.1,52.80411293670688,0.05328218243819267,838.4,True,True,True
10.0,0.34,120.0,40.8,51.74525395187741,0.051062091503267966,879.2,True,True,True
10.0,0.34,125.0,42.5,50.78031115526761,0.04901960784313725,920.0000000000001,True,True,True
10.0,0.34,130.0,44.2,49.89732020316587,0.0471342383107089,960.8,True,True,True
10.0,0.34,135.0,45.9,49.08626621361556,0.045388525780682636,1001.6,True,True,True
10.0,0.34,140.0,47.6,48.3387022524107,0.043767507002801125,1042.4,True,True,True
10.0,0.34,145.0,49.3,47.647454040129695,0.042258282623394185,1083.2,True,True,True
10.0,0.34,150.0,51.0,47.00638897208546,0.04084967320261437,1124.0,True,True,True
10.0,0.34,155.0,52.7,46.410233682159706,0.039531941808981653,1164.8,True,True,True
10.0,0.34,160.0,54.4,45.85442865074254,0.038296568627450976,1205.6,True,True,True
10.0,0.34,165.0,56.1,45.33501136849388,0.037136066547831255,1246.4000000000003,True,True,True
10.0,0.34,170.0,57.8,44.84852172004844,0.036043829296424454,1287.2,True,True,True
10.0,0.34,175.0,59.5,44.39192480903759,0.0350140056022409,1328.0,True,True,True
10.0,0.34,180.0,61.2,43.962547585299156,0.03404139433551198,1368.8,True,True,True
10.0,0.34,185.0,62.9,43.55802647780439,0.03312135665076841,1409.6,True,True,True
10.0,0.34,190.0,64.6,43.17626386615322,0.03224974200206398,1450.4000000000003,True,True,True
10.0,0.34,195.0,66.3,42.81539169784349,0.03142282554047259,1491.2,True,True,True
10.0,0.34,200.0,68.0,42.473740919177395,0.030637254901960783,1532.0,True,True,True
10.0,0.34,205.0,69.7,42.14981566412471,0.029890004782400764,1572.7999999999997,True,True,True
10.0,0.34,210.0,71.4,41.84227135900528,0.02917833800186741,1613.6,True,True,True
10.0,0.34,215.0,73.1,41.54989606700102,0.028499772001823978,1654.4,True,True,True
10.0,0.34,220.0,74.8,41.27159452666474,0.027852049910873436,1695.2000000000003,True,True,True
10.0,0.34,225.0,76.5,41.00637444121983,0.027233115468409588,1736.0000000000002,True,True,True
10.0,0.34,230.0,78.2,40.75333465686245,0.026641091219096334,1776.8,True,True,True
10.0,0.34,235.0,79.9,40.51165493324646,0.02607425949103045,1817.6000000000001,True,True,True
10.0,0.34,240.0,81.6,40.28058706146381,0.025531045751633983,1858.4,True,True,True
10.0,0.34,245.0,83.3,40.05944712688497,0.025010004001600635,1899.2,True,True,True
10.0,0.34,250.0,85.0,39.84760874831727,0.024509803921568624,1940.0000000000002,True,True,True
10.0,0.34,255.0,86.7,39.644497152711565,0.024029219530949632,1980.8,True,True,True
10.0,0.34,260.0,88.4,39.449583967375666,0.02356711915535445,2021.6,True,True,True
10.0,0.34,265.0,90.1,39.26238263033466,0.02312245652978172,2062.3999999999996,True,True,True
10.0,0.34,270.0,91.8,39.08244433489815,0.022694262890341318,2103.2,True,True,True
10.0,0.34,275.0,93.5,38.909354437273024,0.022281639928698752,2144.0000000000005,True,True,True
10.0,0.34,280.0,95.2,38.74272926669211,0.021883753501400562,2184.8000000000006,True,True,True
10.0,0.34,285.0,96.9,38.58221328640569,0.021499828001375988,2225.6,True,True,True
10.0,0.34,290.0,98.6,38.42747656132196,0.021129141311697092,2266.4,True,True,True
10.0,0.34,295.0,100.3,38.27821249433757,0.020771020272515782,2307.2,True,True,True
10.0,0.34,300.0,102.0,38.134135798675985,0.020424836601307186,2348.0,True,True,True
