case_id,arm_id,I_coil_A,n_e0,T_i0_keV,p_input_MW,is_baseline_point,R,a,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,total_capital,magnet_capital,heating_capital,overnight_capital,cas72,fuel,beta_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible
20260901-sustainment-fence:c0315,arm-transect-T,15400000.0,5.06e+20,24.0,50.0,False,12.7,1.3,0.85,0.07,154.01819222409324,151.4630749746484,7159.725439445025,8.158048347747004,0.0441145045449634,8.999999999999998,24.899999999999995,649999999.9999999,20051597141.56582,5401032000.0,264145000.0,20051597141.56582,515877829.03045446,1399576.1102688857,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0316,arm-transect-T,15400000.0,5.06e+20,25.0,50.0,False,12.7,1.3,0.85,0.07,149.46474367553077,147.03056572095585,7680.842501094697,8.751827846657985,0.04599065191711363,8.999999999999998,24.899999999999995,649999999.9999999,20653119000.01986,5401032000.0,264145000.0,20653119000.01986,583058437.7506919,1501443.562632385,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0317,arm-transect-T,15400000.0,5.06e+20,26.0,50.0,False,12.7,1.3,0.85,0.07,145.61649001569452,143.28775530369148,8205.813988033782,9.349999216197215,0.04787215314574563,8.999999999999998,24.899999999999995,649999999.9999999,21252882390.24625,5401032000.0,264145000.0,21252882390.24625,653576128.2346897,1604064.47427299,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0318,arm-transect-T,15400000.0,5.06e+20,27.0,50.0,False,12.7,1.3,0.85,0.07,142.34990969249338,140.11378835275897,8733.477682266639,9.951238183432825,0.04975875647453508,8.999999999999998,24.899999999999995,649999999.9999999,21849996637.380558,5401032000.0,264145000.0,21849996637.380558,727277848.1409874,1707211.6559562273,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0319,arm-transect-T,15400000.0,5.06e+20,28.0,50.0,False,12.7,1.3,0.85,0.07,138.82959620200222,136.67535769034365,9262.749916260624,10.554309978652068,0.05165021557342824,8.999999999999998,24.899999999999995,649999999.9999999,22443645855.05688,5401032000.0,264145000.0,22443645855.05688,786454514.652767,1810673.2734151285,violated,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0320,arm-transect-T,15400000.0,5.06e+20,29.0,50.0,False,12.7,1.3,0.85,0.07,136.48694415517403,134.4055318609449,9792.623190487639,11.158066620702584,0.05354629077904116,8.999999999999998,24.899999999999995,649999999.9999999,23033085138.86504,5401032000.0,264145000.0,23033085138.86504,865780628.2453586,1914252.3816295862,violated,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0321,arm-transect-T,15400000.0,5.06e+20,30.0,50.0,False,12.7,1.3,0.85,0.07,134.4839020747888,132.46760928386126,10322.163395807096,11.761443752075778,0.0554467498424831,8.999999999999998,24.899999999999995,649999999.9999999,23617636641.766968,5401032000.0,264145000.0,23617636641.766968,947778543.5488031,2017766.3818605007,violated,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260901-sustainment-fence:c0322,arm-transect-p-input,15400000.0,5.06e+20,14.63,30.0,False,12.7,1.3,0.85,0.07,291.0264289713508,285.35809242795176,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14377572241.040401,5401032000.0,158487000.0,14377572241.040401,95557671.31021653,532751.311617728,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260901-sustainment-fence:c0323,arm-transect-p-input,15400000.0,5.06e+20,14.63,40.0,False,12.7,1.3,0.85,0.07,298.88074451274696,293.05413576699357,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14460235791.85754,5401032000.0,211316000.0,14460235791.85754,95728068.53661375,532751.311617728,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260901-sustainment-fence:c0324,arm-transect-p-input,15400000.0,5.06e+20,14.63,60.0,False,12.7,1.3,0.85,0.07,315.66985133243116,309.5048308929857,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14625482418.549263,5401032000.0,316974000.0,14625482418.549263,96068227.0424325,532751.311617728,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260901-sustainment-fence:c0325,arm-transect-p-input,15400000.0,5.06e+20,14.63,70.0,False,12.7,1.3,0.85,0.07,324.6555221606622,318.3093302975913,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14708064286.255945,5401032000.0,369803000.0,14708064286.255945,96237990.1280615,532751.311617728,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260901-sustainment-fence:c0326,arm-transect-p-input,15400000.0,5.06e+20,14.63,80.0,False,12.7,1.3,0.85,0.07,334.07328472804653,327.5371732942303,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14790617659.441818,5401032000.0,422632000.0,14790617659.441818,96407543.62872596,532751.311617728,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260901-sustainment-fence:c0327,arm-transect-p-input,15400000.0,5.06e+20,14.63,90.0,False,12.7,1.3,0.85,0.07,343.95517536386245,337.21974626637564,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14873141841.790625,5401032000.0,475461000.0,14873141841.790625,96576888.43125609,532751.311617728,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260901-sustainment-fence:c0328,arm-transect-p-input,15400000.0,5.06e+20,14.63,100.0,False,12.7,1.3,0.85,0.07,354.3364809255586,347.39162009371927,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,14955636094.552937,5401032000.0,528290000.0,14955636094.552937,96746025.41609213,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260901-sustainment-fence:c0330,arm-transect-p-input,15400000.0,5.06e+20,14.63,120.0,False,12.7,1.3,0.85,0.07,376.75734409629735,369.36003049999414,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,15120531622.07044,5401032000.0,633948000.0,15120531622.07044,97083679.42288071,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260901-sustainment-fence:c0331,arm-transect-p-input,15400000.0,5.06e+20,14.63,130.0,False,12.7,1.3,0.85,0.07,388.887889614355,381.245708251008,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,15202931172.532026,5401032000.0,686777000.0,15202931172.532026,97252198.17434333,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260901-sustainment-fence:c0332,arm-transect-p-input,15400000.0,5.06e+20,14.63,140.0,False,12.7,1.3,0.85,0.07,401.7010670782421,393.8001851598131,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,15285297335.286175,5401032000.0,739606000.0,15285297335.286175,97420512.56725763,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260901-sustainment-fence:c0333,arm-transect-p-input,15400000.0,5.06e+20,14.63,150.0,False,12.7,1.3,0.85,0.07,415.25633691324686,407.0817144337777,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,649999999.9999999,15367629096.034986,5401032000.0,792435000.0,15367629096.034986,97588623.45107046,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
